apagar,campeao,dham,res_apagar,res_campeao,regra
D:\MÍDIA\2013\2013-11\2013-11-04 21.54.15 [284f361e].jpg,D:\MÍDIA\2013\2013-10\2013-10-26 16.01.26 [e5edce1d].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-07 12.05.34 [f3d2ebda].jpg,D:\MÍDIA\2013\2013-11\2013-11-07 13.05.33 [a1679803].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-07 12.08.36 [40643236].jpg,D:\MÍDIA\2013\2013-11\2013-11-07 13.08.35 [77128658].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-07 12.11.33 [b5e188c7].jpg,D:\MÍDIA\2013\2013-11\2013-11-07 13.11.31 [f53b95a4].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-09 16.03.56 [dde58534].jpg,D:\MÍDIA\2013\2013-11\2013-11-09 17.03.55 [9ec3c021].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-09 16.05.05 [a4db5668].jpg,D:\MÍDIA\2013\2013-11\2013-11-09 17.05.04 [d6197808].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-09 19.09.15 [2649412d].jpg,D:\MÍDIA\2013\2013-11\2013-11-09 20.09.14 [15b18245].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-09 19.09.48 [893f3909].jpg,D:\MÍDIA\2013\2013-11\2013-11-09 20.09.47 [680fcdb6].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 09.08.54 [fc97500a].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 10.08.52 [725c4733].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 09.09.15 [18e1769d].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 10.09.13 [b8df419d].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 09.09.41 [d1ef1c88].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 10.09.39 [58726dde].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 09.34.31 [9af5504e].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 10.34.29 [b7d23f5e].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 09.35.32 [1f8a89e8].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 10.35.30 [51acdf4f].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 09.35.50 [47966938].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 10.35.48 [1bdad3b3].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 15.18.36 [0546824d].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 16.18.35 [6bf874e6].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-11 15.21.25 [55ede08b].jpg,D:\MÍDIA\2013\2013-11\2013-11-11 16.21.24 [aee74b3f].jpg,1,384x512,1920x2560,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-13 16.46.28 [5147fe79].jpg,D:\MÍDIA\2013\2013-11\2013-11-13 17.46.27 [73e799d2].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-13 16.46.32 [3b0302ec].jpg,D:\MÍDIA\2013\2013-11\2013-11-13 17.46.31 [8638c0a6].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-13 16.47.20 [d3d13e65].jpg,D:\MÍDIA\2013\2013-11\2013-11-13 17.47.19 [3353559e].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-13 16.47.25 [601063ce].jpg,D:\MÍDIA\2013\2013-11\2013-11-13 17.47.24 [7a3d1c54].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-18 20.47.56 [f75744c5].jpg,D:\MÍDIA\2013\2013-11\2013-11-18 21.47.55 [ed343e50].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-18 20.48.00 [55f0c5f6].jpg,D:\MÍDIA\2013\2013-11\2013-11-18 21.47.59 [d59f704a].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-18 20.48.10 [0c048553].jpg,D:\MÍDIA\2013\2013-11\2013-11-18 21.48.09 [31a88481].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.09.00 [6050cfcc].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.08.59 [55f58db3].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.09.10 [96d4d593].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.09.09 [3bd40496].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.09.32 [ef698cef].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.09.30 [9a58dad6].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.21.22 [e80eed97].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.21.21 [49c863e9].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.22.20 [f0f35a95].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.22.19 [f1aaeca5].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.22.34 [52570d8a].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.22.32 [2ba5ade1].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.32.34 [623bf3b0].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.32.32 [d935077c].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.32.41 [f9342c7b].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.32.39 [852e5fc1].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.37.23 [1ea6b208].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.37.22 [bf96a8d7].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.38.05 [daca8211].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.38.04 [ac59384c].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.38.15 [bd0079ce].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.38.13 [5e02bf41].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.40.43 [cba39946].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.40.43 [7b09c500].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-23 15.40.52 [48a27add].jpg,D:\MÍDIA\2013\2013-11\2013-11-23 16.40.52 [2a28b722].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-26 13.49.17 [c9fa9c17].jpg,D:\MÍDIA\2013\2013-11\2013-11-26 14.49.16 [c9a2206c].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-11\2013-11-26 13.49.21 [e0dc5e11].jpg,D:\MÍDIA\2013\2013-11\2013-11-26 14.49.20 [32a31ccd].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-04 17.27.32 [7c8f6339].jpg,D:\MÍDIA\2013\2013-12\2013-12-04 18.27.31 [5f51498e].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-17 17.21.47 [b563a971].jpg,D:\MÍDIA\2013\2013-12\2013-12-17 18.21.45 [9278e89b].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 10.08.26 [46c7a509].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 11.08.26 [162f09d9].jpg,1,320x240,1280x960,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 10.08.34 [332aee31].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 11.08.33 [4f6b4be5].jpg,1,320x240,1280x960,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 10.12.27 [3e2b858d].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 11.12.25 [3a24af64].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 10.13.21 [bfba3baa].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 11.13.19 [8ce7a646].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 10.16.21 [c47b68ae].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 11.16.19 [8feb180d].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 10.34.31 [333be908].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 11.34.30 [37bc0a0a].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 11.57.39 [6ab9a265].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 12.57.37 [01096114].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 12.11.14 [ae5052d0].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 13.11.13 [4c64b6e1].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 12.11.29 [1151c4d3].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 13.11.27 [5341b396].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 12.11.45 [f9ebb5e4].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 13.11.43 [1d9420b0].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 14.02.04 [bf524dcc].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 15.02.03 [50ecda64].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 14.02.34 [db23aac6].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 15.02.33 [764b243a].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 14.06.26 [86648fe6].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 15.06.25 [735e6f7d].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 14.09.21 [a33afa01].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 15.09.18 [4a4ab0a7].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 16.27.33 [decfd495].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 17.27.32 [f20c1de6].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 16.27.39 [146db5c3].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 17.27.38 [e0d2cfc8].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 16.28.51 [a410ca6d].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 17.28.50 [99d47b82].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 17.36.28 [f07e792c].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 18.36.28 [9c967968].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 17.36.41 [d26a6faf].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 18.36.40 [2a304a1c].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 17.43.13 [f918c1c5].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 18.43.13 [d43f59a0].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 17.43.19 [0a6af044].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 18.43.18 [20ee5775].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 17.55.18 [930fa1a6].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 18.55.17 [82de50bf].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-19 17.55.49 [7a6d748c].jpg,D:\MÍDIA\2013\2013-12\2013-12-19 18.55.49 [fdd5452e].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-20 09.32.57 [bb4f8449].jpg,D:\MÍDIA\2013\2013-12\2013-12-20 10.32.54 [6f7ee256].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-20 09.33.14 [3cdc1486].jpg,D:\MÍDIA\2013\2013-12\2013-12-20 10.33.12 [b8fd7463].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-20 09.33.17 [313bc0ba].jpg,D:\MÍDIA\2013\2013-12\2013-12-20 10.33.15 [6e6602b7].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-20 13.48.07 [086b285c].jpg,D:\MÍDIA\2013\2013-12\2013-12-20 14.48.06 [f7a117f6].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-20 17.50.55 [dcac9835].jpg,D:\MÍDIA\2013\2013-12\2013-12-20 18.50.54 [38e17a66].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-20 17.51.17 [9eeedf4a].jpg,D:\MÍDIA\2013\2013-12\2013-12-20 18.51.16 [c41ad443].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-20 17.55.06 [b3367b1f].jpg,D:\MÍDIA\2013\2013-12\2013-12-20 18.55.05 [d8bbe91d].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 11.30.50 [b6509240].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 11.30.49 [28f5e3fe].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 13.26.14 [b90b14b4].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 13.26.13 [ced9e7aa].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.18.23 [4971dbc7].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.18.22 [0eb2c426].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.52.20 [82ec13f5].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.52.19 [bc95209d].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.54.12 [02a796c5].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.54.11 [77477b9b].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.55.54 [9e06abe9].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.55.52 [c5959e9f].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.57.08 [aa00c6e2].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.57.05 [a1725015].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.57.27 [e827a4f2].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.57.25 [6da4c332].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.58.37 [e9bbab3c].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.58.34 [ce733593].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.58.44 [8a08012b].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.58.42 [2ec5da1f].jpg,0,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 14.58.53 [b7289849].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 14.58.51 [080558d0].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-22 15.07.07 [6deb3c8a].jpg,D:\MÍDIA\2013\2013-12\2013-12-22 15.07.06 [edbe2edd].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 07.45.31 [1e43d9b2].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 08.45.30 [6a867098].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 07.45.37 [f8087e97].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 08.45.36 [5dc06351].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.09.27 [bd8124d4].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.09.26 [cdd97da6].jpg,2,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.09.34 [72bc9335].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.09.33 [7655c0a0].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.34.48 [07cd2c48].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.34.46 [afe23896].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.37.35 [0879a77b].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.37.33 [d080cdfa].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.37.50 [1969a342].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.37.48 [8a46a20f].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.38.03 [738a4466].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.38.01 [64f2f01c].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.38.31 [e4a50d61].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.38.29 [dd07c2a9].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.40.23 [4a97548a].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.40.22 [db16d06d].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.42.22 [0201aca8].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.42.20 [f38ee0af].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.42.28 [6678ed6d].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.42.26 [06a7f6c9].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.42.42 [2332beec].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.42.40 [b3b618ea].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 12.58.05 [f6b16c2f].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 13.58.03 [da02761b].jpg,2,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 13.02.30 [9b9dc7fe].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 14.02.28 [833d8649].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 13.08.20 [2f8880bf].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 14.08.19 [84f96913].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 14.35.37 [7a65155e].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 15.35.36 [11116f53].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 16.48.53 [71474759].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 17.48.52 [bd080adf].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 16.49.18 [6c4af9d7].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 17.49.17 [46c41133].jpg,1,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 16.49.19 [9243faf6].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 17.49.19 [eafe98b6].jpg,0,512x384,4208x3120,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 16.49.37 [ccb2821b].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 17.49.37 [0463b915].jpg,1,384x512,3120x4208,R1_derivada
D:\MÍDIA\2013\2013-12\2013-12-25 16.55.51 [94435335].jpg,D:\MÍDIA\2013\2013-12\2013-12-25 17.55.50 [5fa860c5].jpg,1,195x195,3120x3120,R1_derivada
D:\MÍDIA\2013\2013-09\2013-09-27 08.34.40 [dafedb26].jpg,D:\MÍDIA\2013\2013-09\2013-09-27 08.34.40 [59c1b224].jpg,1,256x256,256x256,R2_recompressao
D:\MÍDIA\0000 SEM DATA\EVENTOS\Aniversário do Toninho Dib\2017 [fbd265d0].jpg,D:\MÍDIA\0000 SEM DATA\EVENTOS\Aniversário do Toninho Dib\2017 [19d30a7a].jpg,2,720x476,1232x816,R1_derivada
D:\MÍDIA\2021\2021-11\2021-11-03 10.54.02 [667317c0].jpg,D:\MÍDIA\2021\2021-11\2021-11-03 10.54.02 [d430b57c].jpg,1,4032x3024,4032x3024,R2_recompressao
D:\MÍDIA\2021\2021-11\2021-11-03 15.46.11 [0ad3a6f0].jpg,D:\MÍDIA\2021\2021-11\2021-11-03 15.46.11 [8e479ec0].jpg,1,3264x2448,3264x2448,R2_recompressao
D:\MÍDIA\2021\2021-11\2021-11-06 17.02.29 [07bc5538].jpg,D:\MÍDIA\2021\2021-11\2021-11-06 17.02.29 [f9867a58].jpg,1,4032x3024,4032x3024,R2_recompressao
D:\MÍDIA\2020\2020-01\2020-01-01 00.52.18 [744fc1f3].jpg,D:\MÍDIA\2020\2020-01\2020-01-01 00.52.18 [32122b62].jpg,1,4032x3024,4032x3024,R2_recompressao
D:\MÍDIA\2020\2020-01\2020-01-01 00.52.44 [335e8240].jpg,D:\MÍDIA\2020\2020-01\2020-01-01 00.52.44 [4710d7df].jpg,1,4032x3024,4032x3024,R2_recompressao
D:\MÍDIA\2019\2019-11\2019-11-21 10.42.52 [08fc2294].jpg,D:\MÍDIA\2019\2019-11\2019-11-21 10.42.52 [1b3a5ef9].jpg,1,4032x3024,4032x3024,R2_recompressao
D:\MÍDIA\2019\2019-11\2019-11-21 11.27.09 [3bae2e7b].jpg,D:\MÍDIA\2019\2019-11\2019-11-21 11.27.09 [db9eb5bc].jpg,1,4032x3024,4032x3024,R2_recompressao
D:\MÍDIA\2019\2019-12\2019-12-20 [a596e13e].jpg,D:\MÍDIA\2019\2019-11\2019-11-24 17.24.39 [3e05d9c7].jpg,2,1280x960,4032x3024,R1_derivada
D:\MÍDIA\2019\2019-09\2019-09-18 [a5e70655].jpg,D:\MÍDIA\2019\2019-09\2019-09-18 [5f55f48d].jpg,1,1280x960,1280x960,R2_recompressao
D:\MÍDIA\2019\2019-09\2019-09-18 [f3cb1161].jpg,D:\MÍDIA\2019\2019-09\2019-09-18 [e33552f7].jpg,1,960x1280,960x1280,R2_recompressao
D:\MÍDIA\2019\2019-11\2019-11-23 17.55.35 [8ec2610f].jpg,D:\MÍDIA\2019\2019-11\2019-11-23 17.55.35 [e01c896d].jpg,1,4032x3024,4032x3024,R2_recompressao
D:\MÍDIA\2020\2020-02\2020-02-15 10.33.57 [cbb0e4d1].jpg,D:\MÍDIA\2020\2020-02\2020-02-15 10.33.57 [748b47e0].jpg,1,3264x2448,3264x2448,R2_recompressao
D:\MÍDIA\2020\2020-02\2020-02-15 10.33.57 [81cb75a7].jpg,D:\MÍDIA\2020\2020-02\2020-02-15 10.33.57 [e820499a].jpg,1,3264x2448,3264x2448,R2_recompressao
D:\MÍDIA\2020\2020-02\2020-02-15 10.34.47 [f80d11e2].jpg,D:\MÍDIA\2020\2020-02\2020-02-15 10.34.47 [33d76684].jpg,1,3264x2448,3264x2448,R2_recompressao
D:\MÍDIA\2020\2020-02\2020-02-15 10.34.51 [83900718].jpg,D:\MÍDIA\2020\2020-02\2020-02-15 10.34.51 [d0ba2e6a].jpg,1,3264x2448,3264x2448,R2_recompressao
D:\MÍDIA\2019\2019-10\2019-10-26 [2dd41f92].jpg,D:\MÍDIA\2019\2019-10\2019-10-26 [8bd4e1c5].jpg,1,560x1152,560x1152,R2_recompressao
D:\MÍDIA\2020\2020-04\2020-04-21 [91b147d7].jpg,D:\MÍDIA\2020\2020-04\2020-04-21 [5f419a06].jpg,0,552x690,1011x1280,R1_derivada
D:\MÍDIA\2018\2018-12\2018-12-07 16.36.37 [6ab2f3d0].jpg,D:\MÍDIA\2018\2018-12\2018-12-07 16.36.37 [7e49f423].jpg,1,4160x3120,4160x3120,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.11.31 [40d5f7f2].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.11.31 [53317995].jpg,1,6016x4016,6016x4016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.34.42 [1c161423].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.34.42 [08a2303c].jpg,1,6016x4016,6016x4016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.35.02 [b2e7bee9].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.35.02 [2b8c8578].jpg,1,6016x4016,6016x4016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.36.09 [9165ec2a].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.36.09 [00718458].jpg,1,6016x4016,6016x4016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.37.02 [73779346].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.37.02 [401286b0].jpg,1,4016x6016,4016x6016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.43.54 [ea03f9f9].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.43.54 [226b09dd].jpg,1,4016x6016,4016x6016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.46.19 [79cead37].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.46.19 [28f25365].jpg,1,4016x6016,4016x6016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.49.24 [16789e6c].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.49.24 [8f4d6413].jpg,1,6016x4016,6016x4016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.50.29 [318a9bf0].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.50.29 [760259e1].jpg,1,4016x6016,4016x6016,R2_recompressao
D:\MÍDIA\2022\2022-04\2022-04-24 16.51.32 [3a23eb69].jpg,D:\MÍDIA\2022\2022-04\2022-04-24 16.51.32 [c20b3508].jpg,1,6016x4016,6016x4016,R2_recompressao
