"NomeBase","Count","Itens"
"orozco hneríquez, josé jesus - el sistema mexicano de justicia electoral (proceso electoral 2002-2003)","2","OROZCO HNERÍQUEZ, José Jesus - El sistema mexicano de justicia electoral (proceso electoral 2002-2003).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\OROZCO HNERÍQUEZ, José Jesus - El sistema mexicano de justicia electoral (proceso electoral 2002-2003).pdf"
"oliveira, vanessa; noronha, lincoln - judiciary-executive relations in policy making - the case of drug distribution","2","OLIVEIRA, Vanessa; NORONHA, Lincoln - Judiciary-Executive relations in policy making - the case of drug distribution.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\OLIVEIRA, Vanessa; NORONHA, Lincoln - Judiciary-Executive relations in policy making - the case of drug distribution.pdf"
"oliveira, vanessa - poder judiciário - árbitro de conflitos constitucionais entre estados e união","2","OLIVEIRA, Vanessa - Poder judiciário - árbitro de conflitos constitucionais entre Estados e União.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\OLIVEIRA, Vanessa - Poder judiciário - árbitro de conflitos constitucionais entre Estados e União.pdf"
"oliveira, vanessa - judiciário e privatizações no brasil - existe uma judicialização da política","2","OLIVEIRA, Vanessa - Judiciário e privatizações no Brasil - existe uma judicialização da política.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\OLIVEIRA, Vanessa - Judiciário e privatizações no Brasil - existe uma judicialização da política.pdf"
"oliveira, vinícius de - considerações na fundamentação da cassação de mandato","2","OLIVEIRA, Vinícius de - considerações na fundamentação da cassação de mandato.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Cassação de mandato\OLIVEIRA, Vinícius de - considerações na fundamentação da cassação de mandato.pdf"
"orlando dias rezende_cda_dae","2","ORLANDO DIAS REZENDE_CDA_DAE (1).pdf || ORLANDO DIAS REZENDE_CDA_DAE.pdf"
"olá thiago","2","Olá Thiago (2).doc || Olá Thiago.doc"
"oliviera, daniel carvalho - 80 anos da justiça eleitoral - perspectiva histórica e desafios democráticos futuros","2","OLIVIERA, Daniel Carvalho - 80 anos da justiça eleitoral - perspectiva histórica e desafios democráticos futuros.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\OLIVIERA, Daniel Carvalho - 80 anos da justiça eleitoral - perspectiva histórica e desafios democráticos futuros.pdf"
"relatório aula de 25.08.2020","2","Relatório aula de 25.08.2020.docx || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(1) Aula de 25.08.2020\Relatório aula de 25.08.2020.docx"
"tributação sobre o consumo","2","Tributação sobre o consumo.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tributação sobre o consumo.pdf"
"tributação sobre o consumo - pedro júlio sales d_araújo","2","Tributação sobre o consumo - Pedro Júlio Sales D_Araújo.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Prioridades de leitura\Lidos\Tributação sobre o consumo - Pedro Júlio Sales D_Araújo.pdf"
"tributação e desenvolvimento econômico e regional - andré elali","2","Tributação e desenvolvimento econômico e regional - ANDRÉ ELALI.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Gilberto Bercovivi\Tributação e desenvolvimento econômico e regional - ANDRÉ ELALI.pdf"
"trindade_andre_karam_henriete_polifonia_e_verdade_nas_narrativas_processuais(compactado-smallpdf)","2","TRINDADE_Andre_KARAM_Henriete_Polifonia_e_verdade_nas_narrativas_processuais(compactado-Smallpdf).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\TRINDADE_Andre_KARAM_Henriete_Polifonia_e_verdade_nas_narrativas_processuais(compactado-Smallpdf).pdf"
"valadão, alexsander roberto alves - o mínimo existencial e as espécies tributárias","2","VALADÃO, Alexsander Roberto Alves - O mínimo existencial e as espécies tributárias.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO 2 - Valcir Gassen\Exclusão do ICMS da base de cálculo do PIS e da COFINS\VALADÃO, Alexsander Roberto Alves - O mínimo existencial e as espécies tributárias.pdf"
"turner, claudia; prado, mariana - a democracia e o seu impacto nas nomeações dos diretores das agências reguladoras e ministros do stf","2","TURNER, Claudia; PRADO, Mariana - A democracia e o seu impacto nas nomeações dos diretores das agências reguladoras e ministros do STF.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\TURNER, Claudia; PRADO, Mariana - A democracia e o seu impacto nas nomeações dos diretores das agências reguladoras e ministros do STF.pdf"
"tronto_joan_caring_democracy(compactado-smallpdf)","2","TRONTO_Joan_Caring_democracy(compactado-Smallpdf).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\TRONTO_Joan_Caring_democracy(compactado-Smallpdf).pdf"
"texto_130691003","2","texto_130691003 (1).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\SIAFI - CAUC - CADIN\texto_130691003 (1).pdf"
"texto_126012921","2","texto_126012921.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\SIAFI - CAUC - CADIN\texto_126012921.pdf"
"termos de pesquisa","2","Termos de pesquisa.txt || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Questão bancária\Termos de pesquisa.txt"
"texto_164588293","2","texto_164588293 (1).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\SIAFI - CAUC - CADIN\texto_164588293 (1).pdf"
"traverso_enzo_passados_assombrados_desprovidos_utopias(compactado-smallpdf)","2","TRAVERSO_Enzo_Passados_assombrados_desprovidos_utopias(compactado-Smallpdf).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\TRAVERSO_Enzo_Passados_assombrados_desprovidos_utopias(compactado-Smallpdf).pdf"
"the oxford handbook of law and politics","2","The Oxford Handbook of Law and Politics (2008).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\PESQUISA EMPÍRICA DO DIREITO\The Oxford Handbook of Law and Politics (2008).pdf"
"texto_165117412","2","texto_165117412.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\SIAFI - CAUC - CADIN\texto_165117412.pdf"
"vale, teresa cristina de souza cardoso - pré-história e história da je","2","VALE, Teresa Cristina de Souza Cardoso - Pré-história e história da JE.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Teresa Vale\VALE, Teresa Cristina de Souza Cardoso - Pré-história e história da JE.pdf"
"versão 4 - monografia","2","Versão 4 - Monografia.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Versão 4 - Monografia.doc"
"versão 3 - monografia","2","Versão 3 - Monografia.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Versão 3 - Monografia.doc"
"versão 2 - monografia","2","Versão 2 - Monografia.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Versão 2 - Monografia.doc"
"vianna, luiz werneck e outros - dezessete anos de judicialização da política","2","VIANNA, Luiz Werneck e outros - Dezessete anos de judicialização da política.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DA POLÍTICA\VIANNA, Luiz Werneck e outros - Dezessete anos de judicialização da política.pdf"
"vieira, tarcísio - a representação fundada no art. 30-a, da lei nº 9.504-97, à luz da jurisprudência do tse","2","VIEIRA, Tarcísio - A representação fundada no art. 30-A, da Lei nº 9.504-97, à luz da jurisprudência do TSE.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\MATERIAIS TARCÍCIO VIEIRA (Graduação)\2013\VIEIRA, Tarcísio - A representação fundada no art. 30-A, da Lei nº 9.504-97, à luz da jurisprudência do TSE.pdf"
"vieira, oscar vilhena - supremocracia","2","VIEIRA, Oscar Vilhena - Supremocracia.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\PABLO HOLMES\BIBLIOGRAFIA IPOL\VIEIRA, Oscar Vilhena - Supremocracia.pdf"
"vicente paulo vieira_cda_dae","2","VICENTE PAULO VIEIRA_CDA_DAE (1).pdf || VICENTE PAULO VIEIRA_CDA_DAE.pdf"
"verbicaro, loiane prado e vaz, celso - o perigo da excessiva judicialização da política - o debate entre substancialistas e procedimentalistas","2","VERBICARO, Loiane Prado e VAZ, Celso - O perigo da excessiva judicialização da política - o debate entre substancialistas e procedimentalistas.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DA POLÍTICA\VERBICARO, Loiane Prado e VAZ, Celso - O perigo da excessiva judicialização da política - o debate entre substancialistas e procedimentalistas.pdf"
"verbicaro, loiane prado - política, ativismo e discricionariedade judicial.grifado","2","VERBICARO, Loiane Prado - Política, ativismo e discricionariedade judicial.grifado.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\VERBICARO, Loiane Prado - Política, ativismo e discricionariedade judicial.grifado.pdf"
"vargova_mariela_dialogue_pluralism_change(compactado-smallpdf)","2","VARGOVA_Mariela_Dialogue_pluralism_change(compactado-Smallpdf).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\VARGOVA_Mariela_Dialogue_pluralism_change(compactado-Smallpdf).pdf"
"veronese, alexandre - a judicialização da política na america latina - panorama do debate teórico contemporâneo","2","VERONESE, Alexandre - A judicialização da política na america latina - panorama do debate teórico contemporâneo.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\VERONESE, Alexandre - A judicialização da política na america latina - panorama do debate teórico contemporâneo.pdf"
"versão 1 - monografia","2","Versão 1 - Monografia.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Versão 1 - Monografia.doc"
"veronese, alexandre; fragale filho, roberto - a pesquisa em direito - diagnóstio e perspectivas","2","VERONESE, Alexandre; FRAGALE FILHO, Roberto - A pesquisa em Direito - diagnóstio e perspectivas.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\VERONESE, Alexandre; FRAGALE FILHO, Roberto - A pesquisa em Direito - diagnóstio e perspectivas.pdf"
"veronese, alexandre - o problema da pesquisa empírica e sua baixa integração na área de direito - uma perspectiva brasileira da avaliação dos cursos de pós-graduação do rj","2","VERONESE, Alexandre - O problema da pesquisa empírica e sua baixa integração na área de direito - uma perspectiva brasileira da avaliação dos cursos de pós-graduação do RJ.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\VERONESE, Alexandre - O problema da pesquisa empírica e sua baixa integração na área de direito - uma perspectiva brasileira da avaliação dos cursos de pós-graduação do RJ.pdf"
"termo de concordância le pai","2","Termo de Concordância LE pai (2).pdf || Termo de Concordância LE pai.pdf"
"subs - andré luiz da silva","2","SUBS - ANDRÉ LUIZ DA SILVA (2).doc || SUBS - ANDRÉ LUIZ DA SILVA.doc"
"subs - alexander vinicius malaquias","2","SUBS - ALEXANDER VINICIUS MALAQUIAS (4).doc || SUBS - ALEXANDER VINICIUS MALAQUIAS (5).doc"
"streck, lenio luiz - recepções teóricas inadequadas em terrae brasilis","2","STRECK, Lenio Luiz - Recepções teóricas inadequadas em terrae brasilis.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\STRECK, Lenio Luiz - Recepções teóricas inadequadas em terrae brasilis.pdf"
"subs - jean ayure carneiro rego","2","SUBS - JEAN AYURE CARNEIRO REGO (2).doc || SUBS - JEAN AYURE CARNEIRO REGO.doc"
"sve 5.3.2021 a 11.3.2021","2","SVE 5.3.2021 a 11.3.2021 (2).docx || SVE 5.3.2021 a 11.3.2021.docx"
"sve 5.2.2021 a 11.2.2021","2","SVE 5.2.2021 a 11.2.2021 (2).docx || SVE 5.2.2021 a 11.2.2021.docx"
"sve 12.3.2021 a 18.3.2021","2","SVE 12.3.2021 a 18.3.2021 (2).docx || SVE 12.3.2021 a 18.3.2021.docx"
"solicitação 1_1_2022","2","Solicitação 1_1_2022 (1).docx || Solicitação 1_1_2022 (2).docx"
"sites","2","Sites.txt || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\(7) Aula de 28.10.2020\Sites.txt"
"simões, francisco gonçalves - sistema unificado de súmulas de efeito vinculante","2","SIMÕES, Francisco Gonçalves - Sistema unificado de súmulas de efeito vinculante.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO ELEITORAL\SIMÕES, Francisco Gonçalves - Sistema unificado de súmulas de efeito vinculante.pdf"
"souza, leonardo e castilho, rodrigo - o processo civil eleitoral.grifado","2","SOUZA, Leonardo e CASTILHO, Rodrigo - O processo civil eleitoral.grifado.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\SOUZA, Leonardo e CASTILHO, Rodrigo - O processo civil eleitoral.grifado.pdf"
"steibel, fabro - direito de resposta e judicialização da política na propaganda","2","STEIBEL, Fabro - Direito de resposta e judicialização da política na propaganda.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Judicialização\DAS ELEIÇÕES\STEIBEL, Fabro - Direito de resposta e judicialização da política na propaganda.pdf"
"souza, lylian fátima de - a jurimetria como indutora de melhora na celeridade processual","2","SOUZA, Lylian Fátima de - A jurimetria como indutora de melhora na celeridade processual.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Pesquisa empírica\Jurimetria\SOUZA, Lylian Fátima de - A jurimetria como indutora de melhora na celeridade processual.pdf"
"souza, leonardo fernandes de e paula, jônatas luiz moreira de - a questão da ilegitimidade da soberania popular na jurisp. eleitoral","2","SOUZA, Leonardo Fernandes de e PAULA, Jônatas Luiz Moreira de - A questão da ilegitimidade da soberania popular na jurisp. eleitoral.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Cassação de mandato\SOUZA, Leonardo Fernandes de e PAULA, Jônatas Luiz Moreira de - A questão da ilegitimidade da soberania popular na jurisp. eleitoral.pdf"
"série pensando o direito - sal - mj - federalismo","2","Série Pensando o Direito - SAL - MJ - Federalismo.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Gilberto Bercovivi\Série Pensando o Direito - SAL - MJ - Federalismo.pdf"
"td110-josuepellegrini","2","TD110-JosuePellegrini.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\MONOGRAFIA FEDERALISMO\Dívida Pública\TD110-JosuePellegrini.pdf"
"ta_acordo de cooperação técnica usp-tse","2","TA_Acordo de Cooperação Técnica USP-TSE.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Acordo USP\TA_Acordo de Cooperação Técnica USP-TSE.pdf"
"tarefa 4.2","2","Tarefa 4.2.rtf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.2.rtf"
"temas de direito eleitoral no século xxi","2","Temas de Direito Eleitoral no Século XXI (2012).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Bibliografia de apoio\Temas de Direito Eleitoral no Século XXI (2012).pdf"
"termo de autorização","2","Termo de autorização.docx || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\SEI (no TSE)\Termo de autorização.docx"
"termo de autorização","2","Termo de autorização.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\Termo de autorização.doc"
"termo de autorização bdje","2","Termo de autorização BDJE.pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\DISSERTAÇÃO\DEPÓSITO\SEI (no TSE)\Termo de autorização BDJE.pdf"
"tarefa 1.2","2","Tarefa 1.2.rtf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 1.2.rtf"
"tarefa 1.1","2","Tarefa 1.1.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 1.1.doc"
"tarefa 1.1 segunda parte","2","Tarefa 1.1 segunda parte.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 1.1 segunda parte.doc"
"tarefa 2.2","2","Tarefa 2.2.rtf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 2.2.rtf"
"tarefa 4.1","2","Tarefa 4.1.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 4.1\Tarefa 4.1.doc"
"tarefa 3.2","2","Tarefa 3.2.rtf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 3.2.rtf"
"tarefa 3.1","2","Tarefa 3.1.doc || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\TESE\Disciplinas (créditos)\TÓPICOS EM DIREITO TRIBUTÁRIO\DIREITO TRIBUTÁRIO - EaD\Tarefa 3.1.doc"
"10.8.2022","2","OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\ATESTADOS\10.8.2022(1).pdf || OneDrive - TRIBUNAL SUPERIOR ELEITORAL\Documentos\ATESTADOS\10.8.2022.pdf"
