coluna,etiqueta,cor_atual,cor_alvo,remover_se_apply
partes,ALMIR TOMAS DE AQUINO MOURA,red,red,0
partes,ANDRE LUIZ DE MIRANDA,gray,gray,0
partes,APARECIDA DIAS DE MIRANDA,brown,brown,0
partes,BHARBARA MARIANY NUNES DOS SANTOS,orange,orange,0
partes,ENNY APARECIDA PEREIRA DOS SANTOS,purple,purple,0
partes,FLORISVALDO CARBONATO FILHO,default,default,0
partes,FRANCISCO AIRTON FERREIRA COSTA,yellow,yellow,0
partes,GILSON ROSA DA SILVA,green,green,0
partes,LEYLA DIAS TAVARES FERREIRA,purple,purple,0
partes,LUCIANO PEREIRA DA SILVA,default,default,0
partes,RAYONE DIOGENES LIMA CARVALHO,red,red,0
partes,WENDEL CASTRO DE ARAUJO,red,red,0
partes,ANAI CAPRONI PINTO,yellow,yellow,0
partes,EDINALDO AUGUSTO DA SILVA,orange,orange,0
partes,PARTIDO DA CAUSA OPERÁRIA (PCO) - NACIONAL,pink,pink,0
partes,RUI COSTA PIMENTA,green,green,0
partes,MIUCHA MONTEIRO DA SILVA,pink,pink,0
partes,CASSIO HENRIQUE MARTINS DE SOUZA,green,green,0
partes,EXPEDITO LOURENCO DE ABREU,orange,orange,0
partes,GERALDO LUCIO DE ASSIS,blue,blue,0
partes,LUIZ ROBERTO SILVA SOUZA,purple,purple,0
partes,MARCELO MENDES DE OLIVEIRA,green,green,0
partes,MARIA APARECIDA DE MELO,orange,orange,0
partes,MARILIA DAS DORES DOS SANTOS,default,default,0
partes,OTACILIO INACIO MARTINS,green,green,0
partes,SHEILA TACIANA LIMA BARROS,red,red,0
partes,ALEXANDRO SANTOS DO NASCIMENTO,pink,pink,0
partes,BOAVENTURA SANTOS BOMFIM,red,red,0
partes,ERLANDES DA SILVA CHAVES,blue,blue,0
partes,FRANSCLEY GABRIEL SOUZA OLIVEIRA,gray,gray,0
partes,GUTEMBERG PEREIRA DIAS,purple,purple,0
partes,ISAC DOS SANTOS DAMASCENA,default,default,0
partes,JILDENICE SILVA AMORIM,green,green,0
partes,JORGE LUIZ RIBEIRO DA SILVA,green,green,0
partes,JOSEMAR NASCIMENTO DA SILVA,gray,gray,0
partes,JULIO CESAR FRANCA PORTUGAL,green,green,0
partes,LIGIA SANTOS LIMA,brown,brown,0
partes,MARIA DA CONCEICAO ANDRADE DOS ANJOS GOES,yellow,yellow,0
partes,MIRISVALDO DE SOUZA LISBOA,red,red,0
partes,NELSON MENDES LIMA FILHO,pink,pink,0
partes,RANGELMA ALVES DOS SANTOS,brown,brown,0
partes,SILVIO PEREIRA DOS SANTOS,orange,orange,0
partes,THAISE PEREIRA DE ALMEIDA,default,default,0
partes,UALAS DOS SANTOS ALMEIDA,green,green,0
partes,VALDIRLANDO SOARES DE OLIVEIRA,green,green,0
partes,LEONIDAS FAVERO NETO,green,green,0
partes,MICHELE CAPUTO NETO,brown,brown,0
partes,NENEU JOSE ARTIGAS,pink,pink,0
partes,ADRIANO RAMOS,brown,brown,0
partes,COLIGAÇÃO A PARANAGUÁ DE TODOS,blue,blue,0
partes,COLIGAÇÃO PARANAGUÁ SEGUE EM FRENTE,red,red,0
partes,FABIANA MEDEIROS PARRO ROCHA,pink,pink,0
partes,HERALDO NUNES DO NASCIMENTO,brown,brown,0
partes,UNIAO BRASIL (UNIÃO) - NACIONAL,default,default,0
partes,COLIGAÇÃO TEMPO DE UNIÃO,default,default,0
partes,DEMOCRACIA,default,default,0
partes,DIÁLOGO E LIBERDADE EM SOBRAL,pink,pink,0
partes,FRANCISCO HERBERT LIMA VASCONCELOS,default,default,0
partes,IVO FERREIRA GOMES,yellow,yellow,0
partes,ALAN RODRIGUES DA SILVA,red,red,0
partes,DANUBIO FERREIRA DE SOUZA SANTOS,purple,purple,0
partes,ROBSON QUINTINO DE OLIVEIRA,purple,purple,0
partes,VALDEMAR GAMBA,default,default,0
partes,COLIGAÇÃO A MUDANÇA COMEÇA AGORA,default,default,0
partes,COLIGAÇÃO JUNTOS PARA O TRABALHO CONTINUAR,orange,orange,0
partes,ADHEMAR LUIZ NOVAES,brown,brown,0
partes,COLIGAÇÃO EXPERIÊNCIA QUE FAZ A DIFERENÇA,default,default,0
partes,VALNICIO ARMEDE RIBEIRO,brown,brown,0
partes,RUBINALDO CARDOSO,purple,purple,0
partes,ADRIANA DORNELAS CAMARA PAES,brown,brown,0
partes,COLIGAÇÃO JUNTOS PODEMOS MUDAR GLORIA,green,green,0
partes,ANDRE FERNANDES DE MOURA,red,red,0
partes,EVANDRO SA BARRETO LEITAO,default,default,0
partes,DALILA LIMA AGUIAR,pink,pink,0
partes,MARCOS VALERIO BARRETO,brown,brown,0
partes,PAULO WILLIANS MOREIRA DOS SANTOS,blue,blue,0
partes,JOSE ROBERTO PITERI,default,default,0
partes,RUBENS FURLAN,blue,blue,0
partes,CARLOS ALEXANDRE MATOSO CHAGAS,brown,brown,0
partes,ALEX SPINELLI MANENTE,purple,purple,0
partes,MARCELO DE LIMA FERNANDES,orange,orange,0
partes,SBC CADA VEZ MELHOR,pink,pink,0
partes,SÃO BERNARDO QUE SEGUE EM FRENTE,gray,gray,0
partes,CARMEM LUCIA RAMOS DA GLORIA,purple,purple,0
partes,JOSE ALDRIM DE SOUZA,gray,gray,0
partes,JUMA TOLEDO DE SOUZA,brown,brown,0
partes,MARIA CLEUDIMAR XAVIER VIEIRA,red,red,0
partes,OSVALDINO VIEIRA PRAIA,orange,orange,0
partes,MARIANA FONSECA RIBEIRO CARVALHO DE MORAES,default,default,0
partes,VALCENIR ALVES DA SILVA,brown,brown,0
partes,GENICLEUDO VIEIRA SOUSA,brown,brown,0
partes,ROBERTO SILVA ARAUJO,red,red,0
partes,PABLO AURINO RAMOS ARAUJO,purple,purple,0
partes,ALEX SANDRO MATAIM VIEIRA,red,red,0
partes,COLIGAÇÃO GUAÇUÍ MELHOR NO FUTURO,pink,pink,0
partes,MARCOS LUIZ JAUHAR,yellow,yellow,0
partes,COLIGAÇÃO RENOVAÇÃO E EXPERIÊNCIA,brown,brown,0
partes,JOSE DUARTE DOS SANTOS FILHO,default,default,0
partes,ADVOCACIA GERAL DA UNIAO,green,green,0
partes,JOSE TUPINAMBA COELHO,gray,gray,0
partes,LUCIANO CALDAS BIVAR,blue,blue,0
partes,PARTIDO SOCIAL LIBERAL (PSL) - NACIONAL,orange,orange,0
partes,BABY HELENITA VELOSO SILVA,brown,brown,0
partes,COLIGAÇÃO O TRABALHO SEGUE EM FRENTE,red,red,0
partes,EDUARDO CARNEIRO DE BRITO,red,red,0
partes,MOOACYR EMILTON DE FIGUEIREDO CARTAXO,gray,gray,0
partes,WILSON RIBEIRO DA SILVEIRA,brown,brown,0
partes,NAURACI XAVIER,green,green,0
partes,WEDNO DE MATOS MORAES,purple,purple,0
partes,ROGERIO SEBASTIAO FIRMINO,blue,blue,0
partes,DENNYSON RAMOS MOREIRA,blue,blue,0
partes,MARIA SOLANGE DA SILVA,red,red,0
partes,JOELSI FRANK COSTA,orange,orange,0
partes,SIMONE NEVES DOS SANTOS VENANCIO,brown,brown,0
partes,ANTONIO EDUARDO GONCALVES DE RUEDA,purple,purple,0
partes,ANA LUCIA PINHEIRO DE OLIVEIRA,gray,gray,0
partes,ANDERSON BAZILIO DA COSTA ROCHA,purple,purple,0
partes,ANDERSON DINIZ ANDRADE,gray,gray,0
partes,ATHOS HENRIQUE DA SILVA,orange,orange,0
partes,CHARLES ALVES FARIA,brown,brown,0
partes,CLEUZA ALVES,gray,gray,0
partes,DANIEL FLAVIO DE MOURA CARVALHO,purple,purple,0
partes,DIOGENE GOMES DA SILVA,blue,blue,0
partes,EDGARD GUEDES VIEIRA,green,green,0
partes,ERIVON DIAS DE SOUZA,orange,orange,0
partes,FERNANDO PARREIRAS DE OLIVEIRA,brown,brown,0
partes,FLÁVIA FARIA SILVA DE ÁVILA BARBOSA,orange,orange,0
partes,JOSE RAILTON MARTINS COSTA,blue,blue,0
partes,LEILANE ANGELICA MENDES BARCELOS,blue,blue,0
partes,MARCEL FERNANDO JARDIM,orange,orange,0
partes,MARCELO ROSA DE OLIVEIRA,green,green,0
partes,MARCOS ALEXANDRE LACERDA DO NASCIMENTO,green,green,0
partes,MARDELE MARIA REZENDE FERREIRA,purple,purple,0
partes,RAISSA CRISTINA LACERDA,brown,brown,0
partes,RENATO DE MELO VIEIRA,yellow,yellow,0
partes,ROBERTO RAMOS DA SILVA,green,green,0
partes,SAMUEL MARTINS LARA,brown,brown,0
partes,SEBASTIAO JOSAFA ANICETO,red,red,0
partes,SILVANO LOBO CARDOSO,purple,purple,0
partes,SIMONE APARECIDA DOS PASSOS,brown,brown,0
partes,TIAGO GUEDES DE LIMA VIEIRA,brown,brown,0
partes,WANDERLEIA PEREIRA DE OLIVEIRA SANTOS,gray,gray,0
partes,WELLINGTON FERREIRA DOS SANTOS,purple,purple,0
partes,HEIKE IDA ROEPKE,yellow,yellow,0
partes,HEIKE IDA VOHR,orange,orange,0
partes,HEIKE IDA ROEPKE / HEIKE IDA VOHR,yellow,yellow,0
partes,NACOITAN ARAUJO LEITE,purple,purple,0
partes,ALECSSANDER PEREIRA DOS SANTOS,pink,pink,0
partes,ALENCAR ALVES RODRIGUES,brown,brown,0
partes,AMARILDO RIBEIRO DO PRADO,brown,brown,0
partes,ANA PAULA DE OLIVEIRA SANTOS,yellow,yellow,0
partes,ARISTON PINHEIRO DA COSTA,yellow,yellow,0
partes,BEZALEEL SALES RENDEIRO,gray,gray,0
partes,CARMINO OLIVEIRA SANTANA,gray,gray,0
partes,CLAUDIA CRISTINA FERREIRA DOS SANTOS,gray,gray,0
partes,DIJALMA QUEIROZ DOS SANTOS,purple,purple,0
partes,EDGAR ALVES,pink,pink,0
partes,EDINALDO DOS REIS DE GOIS,orange,orange,0
partes,EVERALDO DE JESUS GOMES,purple,purple,0
partes,FABIANE COSTA DA SILVA,blue,blue,0
partes,JULIO CESAR DE OLIVEIRA CAVALCANTE,green,green,0
partes,LETICIA DOS SANTOS FERREIRA,pink,pink,0
partes,MARCOS GOMES ALMEIDA,default,default,0
partes,MATEUS LOPES BARBOSA,red,red,0
partes,MICHELLE SOUZA NASCIMENTO,orange,orange,0
partes,PARTIDO DEMOCRÁTICO TRABALHISTA (PDT) - MUNICIPAL,red,red,0
partes,ROGERIO BRITO MORORO,blue,blue,0
partes,RUTILEIA PINHO PAIXAO COIMBRA,pink,pink,0
partes,SERGIO DA SILVA SANTANA,purple,purple,0
partes,TARCISIO AGUIAR DE ALMEIDA,gray,gray,0
partes,FERNANDO CARNEIRO DA SILVA,default,default,0
partes,HEIDER BRAZ DE LIMA,blue,blue,0
partes,RICARDO CORREA DE BARROS,default,default,0
partes,CLOVIS GUERHARDT,gray,gray,0
partes,RODOLFO TADEU DA SILVA,green,green,0
partes,PEDRO HENRIQUE BELEM,gray,gray,0
partes,PEDRO GOMES DE MELLO,orange,orange,0
partes,CIDADANIA (CIDADANIA) - NACIONAL,orange,orange,0
partes,EDER AZEVEDO MAGALHAES,brown,brown,0
partes,GILMAR NUNES VALE,purple,purple,0
partes,MARCOS PAULO BARBOSA PANTOJA,purple,purple,0
partes,ANTONIO TAKASHI SASADA,blue,blue,0
partes,GILDA SUTIL RIBEIRO,orange,orange,0
partes,RENATO CORDOVIL BRAGA,brown,brown,0
partes,Responsável pela página 'Dae Augusto Pereira' (Facebook),orange,orange,0
partes,Responsável pela página 'Kardoso' (Kwai),gray,gray,0
partes,Responsável pela página 'Vaderlei Santos2570' (Kwai),gray,gray,0
partes,Responsável pela página Bolsomito Taokey 2022 (Kwai),yellow,yellow,0
partes,Responsável pelo perfil 'Gilberto dos 10' (Kwai),red,red,0
partes,RAFAEL MAGALHAES DE GOUVEIA,blue,blue,0
partes,JULIER SEBASTIAO DA SILVA,purple,purple,0
partes,ELIANA CHRISTINA CALDAS ALVES,red,red,0
partes,LARISSA DE AZEVEDO BONATES SOUTO,red,red,0
partes,TRIBUNAL REGIONAL ELEITORAL DA PARAÍBA,orange,orange,0
partes,VENANCIO VIANA DE MEDEIROS NETO,brown,brown,0
partes,KEYLA MARIA DA ROCHA SILVA,yellow,yellow,0
partes,MARIA DA CONCEICAO OLIVEIRA DE ARAUJO,default,default,0
partes,LUIZ FELIPE BALEIA TENUTO ROSSI,brown,brown,0
partes,MARCELO COSTA E CASTRO,default,default,0
partes,MOVIMENTO DEMOCRÁTICO BRASILEIRO (MDB) - NACIONAL,red,red,0
partes,ANDRE ROBERTO MENEGOTTO,green,green,0
partes,TITO ZEGLIN,green,green,0
partes,JORGE GOMES DE OLIVEIRA BRAND,blue,blue,0
partes,NELTON MIGUEL FRIEDRICH,orange,orange,0
partes,SINDICATO DOS SERVDIDORES DAS JUSTIÇAS FEDERAIS DO ESTADO DO RIO DE JANEIRO - SISEJUFE/RJ,purple,purple,0
partes,EDUARDO SIN,pink,pink,0
partes,JONG DAE SIN,blue,blue,0
partes,PATRIOTA (PATRIOTA) - ESTADUAL,green,green,0
partes,COLIGAÇÃO UNINDO FORÇAS E CONSTRUINDO SONHOS,orange,orange,0
partes,"COLIGAÇÃO ""O FUTURO DE FRANCO JÁ COMEÇOU",brown,brown,0
partes,DIEGO LUIZ HERNANDEZ,blue,blue,0
partes,LORENA RODRIGUES DE OLIVEIRA,default,default,0
partes,Coligação O Futuro de Franco Já Começou,yellow,yellow,0
partes,CLAIR ROHR,gray,gray,0
partes,CLAIR ROHR BUCHE,yellow,yellow,0
partes,FABIANO SANTOS RODRIGUES,brown,brown,0
partes,FEDERAÇÃO BRASIL DA ESPERANÇA (FE BRASIL) - PRADO / BA,brown,brown,0
partes,Federação Brasil da Esperança (FÉ BRASIL),default,default,0
partes,DIMAS MECCA SAMPAIO,brown,brown,0
partes,ANA PATRICIA GOMES,brown,brown,0
partes,MARIA CLARA PRADO RIBEIRO ROLLEMBERG,yellow,yellow,0
partes,VAGNER MIRANDA DA SILVA,green,green,0
partes,COLIGAÇÃO EXPERIÊNCIA PARA FAZER AINDA MAIS!,blue,blue,0
partes,COLIGAÇÃO RIBEIRÃO PIRES PARA TODOS,default,default,0
partes,GABRIEL EID RONCON,blue,blue,0
partes,MELQUE DA COSTA LIMA,purple,purple,0
partes,JAILSON DOS REIS SILVA,pink,pink,0
partes,PARTIDO DEMOCRATICO TRABALHISTA - PDT,orange,orange,0
partes,THAIS MIRANDA DO NASCIMENTO,pink,pink,0
partes,ANULINO PEDRO BATISTA NETO,yellow,yellow,0
partes,COLIGAÇÃO A CONTINUIDADE QUE ITAPEVI PRECISA,default,default,0
partes,COLIGAÇÃO O TRABALHO CONTINUA,purple,purple,0
partes,ERIKA FROTA MONTE COELHO,gray,gray,0
partes,FRANCISCO ANTONIO DE MENEZES CRISTINO,gray,gray,0
partes,HUMBERLANDIA MESQUITA DE ASSIS,pink,pink,0
partes,JOSE EDEZIO VAZ DE SOUZA,purple,purple,0
partes,Humberlândia Mesquista de Assis,pink,pink,0
partes,EUGENIO FERNANDES JUNIOR,default,default,0
partes,WILAS DE MELO SOUSA,red,red,0
partes,COLIGAÇÃO UNIDOS PELO DF,default,default,0
partes,RICARDO BORGES CAPUTO TAFFNER,red,red,0
partes,ADRIANO FRANCISCO DE LIMA,brown,brown,0
partes,ANTONIO GILBERTO DOS SANTOS RIBEIRO LIMA,blue,blue,0
partes,ARIANE DARC EMIDIO DA SILVA OLIVEIRA,yellow,yellow,0
partes,DEMARIO JOSE DA SILVA,blue,blue,0
partes,EDMILSON JOSE DA SILVA,red,red,0
partes,ELICLELSON CARLOS DA SILVA,brown,brown,0
partes,JOCEMARA GOMES DE ARAUJO AMORIM,purple,purple,0
partes,JOSIANE MARIA DE ARAUJO,blue,blue,0
partes,PEDRO LUIZ SOARES DA SILVA,green,green,0
partes,KELLY CRISTINA DOS SANTOS CORREIA SALES,yellow,yellow,0
partes,COLIGAÇÃO O TRABALHO VAI CONTINUAR,pink,pink,0
partes,COLIGAÇÃO SÃO SEBASTIÃO LIVRE,brown,brown,0
partes,ALEX SOUZA DE FARIAS,gray,gray,0
partes,ALFREDO TERTULINO DA CUNHA NETO,orange,orange,0
partes,CHAUI BEZERRA TAVARES DUTRA,brown,brown,0
partes,DANIEL BARBOSA SOARES SANTA ROSA,green,green,0
partes,ERIKA GUILHERME LOPES DANTAS,brown,brown,0
partes,FRANCISCA SANDRA GOMES DA SILVA,brown,brown,0
partes,FRANCISCO DE ASSIS ARAUJO,orange,orange,0
partes,JAILSON DIAS DE MOURA,green,green,0
partes,JOAO MARIA RIBEIRO,yellow,yellow,0
partes,JOAO REINIELLI DIAS COSME,gray,gray,0
partes,LEANDRO DANTAS DE OLIVEIRA,orange,orange,0
partes,VANUZA CASSIMIRO DA SILVA,purple,purple,0
partes,Chaui Bezerra Alves Dutra,pink,pink,0
partes,COLIGAÇÃO A ESPERANÇA VAI VENCER,blue,blue,0
partes,RICARDO CELLES MAIA,default,default,0
partes,CLENYS REGES ROSARIO PEREIRA DE CASTRO,blue,blue,0
partes,ANDREA ANGELITA LISBOA,green,green,0
partes,FEDERAÇÃO PSDB CIDADANIA (PSDB/CIDADANIA) - APIAÍ / SP,orange,orange,0
partes,JOAO PAULO PEREIRA DE OLIVEIRA PEDROSO,purple,purple,0
partes,PODEMOS (PODE) MUNICIPAL,green,green,0
partes,RITA DE CASSIA OLIVEIRA SANTIAGO,green,green,0
partes,TRIBUNAL SUPERIOR ELEITORAL,yellow,yellow,0
partes,MARIA LÍGIA RODRIGUES GOMES KLOKNER,green,green,0
partes,COLIGAÇÃO TRANSFORMANDO O PRESENTE,yellow,yellow,0
partes,CONSTRUINDO O FUTURO,purple,purple,0
partes,WILLIAM CAMPOS SILVA,default,default,0
partes,LUIZ BATISTA MONTEZ,blue,blue,0
partes,RUISU TAKEDA,yellow,yellow,0
partes,AMALIA REGINA DE LIMA,blue,blue,0
partes,GABRIEL ROMAGNOSE ROSA WAIANDT,pink,pink,0
partes,ALFREDO ALEXANDRINO DOS SANTOS JUNIOR,default,default,0
partes,COLIGAÇÃO O TRABALHO TEM QUE CONTINUAR,brown,brown,0
partes,COLIGAÇÃO É HORA DE CUIDAR DA NOSSA GENTE,pink,pink,0
partes,HUMBERTO DE LIMA MARQUES,green,green,0
partes,CINTIA LOURENCO DA SILVA,pink,pink,0
partes,EURIPEDES GOMES DE MACEDO JUNIOR,pink,pink,0
partes,JEFFERSON CORITEAC,green,green,0
partes,PAULO PEREIRA DA SILVA,yellow,yellow,0
partes,SOLIDARIEDADE (SOLIDARIEDADE) - NACIONAL,brown,brown,0
partes,EDUARDO JORGE DE SOUZA LIMA NETO,green,green,0
partes,COLIGAÇÃO A ESPERANÇA É A FORÇA DA MUDANÇA,blue,blue,0
partes,NEIZON REZENDE DA SILVA,red,red,0
partes,JOSE FERREIRA,brown,brown,0
partes,JOSE WILIAM DE SOUSA,green,green,0
partes,JUÍZO DA 17ª VARA DO TRABALHO DE BRASÍLIA/DF,gray,gray,0
partes,JOSE EDUARDO KIMURA REIS,blue,blue,0
partes,MARIA OTILIA NONATO QUARESMA,orange,orange,0
partes,PARTIDO COMUNISTA BRASILEIRO (PCB) - NACIONAL,default,default,0
partes,TANIA MARIA PEREIRA DA COSTA,orange,orange,0
partes,GLAUCO BARBOSA HOFFMAN KAIZER,pink,pink,0
partes,MAX RODRIGUES LEMOS,red,red,0
partes,CARLOS ALBERTO QUEIROZ PEREIRA,orange,orange,0
partes,LAURA CRISTINA HUEBRA DE SOUZA,pink,pink,0
partes,MOVIMENTO DEMOCRATICO BRASILEIRO (MDB) - ESTADUAL,red,red,0
partes,COLIGAÇÃO BH SEMPRE EM FRENTE,red,red,0
partes,MAURO HENRIQUE TRAMONTE,brown,brown,0
partes,TRABALHO E COMPROMISSO,purple,purple,0
partes,JOELMA XAVIER DE OLIVEIRA,pink,pink,0
partes,JOSE LUCIANO SILVA,default,default,0
partes,JOSE EDIVAN DO AMORIM,brown,brown,0
partes,KATIENNE SILVA AMORIM,yellow,yellow,0
partes,EDUARDO HENRIQUE ACCIOLY CAMPOS,green,green,0
partes,MARCIO LUIZ FRANCA GOMES,purple,purple,0
partes,PARTIDO SOCIALISTA BRASILEIRO (PSB) - NACIONAL,pink,pink,0
partes,EULER DE FREITAS SILVA JUNIOR,gray,gray,0
partes,ADALTO FERNANDES JUSTINO,orange,orange,0
partes,Ministério Público Federal,blue,blue,0
partes,MARIA ISABEL GOMES BARROSO FERREIRA,yellow,yellow,0
partes,AUTO POSTO CANOVAS,gray,gray,0
partes,CIRO FERREIRA GOMES,orange,orange,0
partes,COLIGAÇÃO BRASIL SOBERANO,gray,gray,0
partes,BERNARDO VIANNA DE MELO JACINTHO,orange,orange,0
partes,ALFREDO COTAIT NETO,yellow,yellow,0
partes,RICARDO PASSARELLI,purple,purple,0
partes,DANIEL SANTANA BARBOSA,yellow,yellow,0
partes,COLIGAÇÃO AMOR POR SÃO PAULO BRASIL,pink,pink,0
partes,FEDERAÇÃO PSOL REDE - SÃO PAULO / SP,pink,pink,0
partes,EVERALDO DIAS PEREIRA,default,default,0
partes,LUIZ ROGERIO OGNIBENI VARGAS,pink,pink,0
partes,PARTIDO SOCIAL CRISTÃO (PSC) - NACIONAL,orange,orange,0
partes,PODEMOS (PODE)- NACIONAL,green,green,0
partes,COLIGAÇÃO ALAGOAS DAQUI PRA MELHOR,yellow,yellow,0
partes,COLIGAÇÃO ALAGOAS MERECE MAIS,green,green,0
partes,PAULO SURUAGY DO AMARAL DANTAS,purple,purple,0
partes,RONALDO AUGUSTO LESSA SANTOS,pink,pink,0
partes,SANSURAY PEREIRA XAVIER,default,default,0
partes,MARIA OSMARINA MARINA DA SILVA VAZ DE LIMA,brown,brown,0
partes,RICARDO ASSIS GIANVECHIO,green,green,0
partes,COLIGAÇÃO É HORA DE AVANÇAR,green,green,0
partes,JOSE FRANCISCO MARTHA,pink,pink,0
partes,AMADEU LUIZ PEREIRA JUNIOR,blue,blue,0
partes,JESSE JAMES LIMA MIRANDA,blue,blue,0
partes,RANDAL CARVALHO PEREIRA,red,red,0
partes,ANDRE LUIZ MORON,gray,gray,0
partes,JORGE ALVES FARIAS,blue,blue,0
partes,SANZIA DA SILVA VIRGINIO MELGAO,orange,orange,0
partes,BENEDITO VIANA DA SILVA FILHO,pink,pink,0
partes,COLIGAÇÃO MUDANÇA E OPORTUNIDADE,purple,purple,0
partes,JOSE ANTONIO AZEVEDO LEAO,default,default,0
partes,JOÃO VICTOR DE OLIVEIRA,pink,pink,0
partes,EWERTON GIOVANNI DOS SANTOS,brown,brown,0
partes,JOSE DIVINO DE MELO,orange,orange,0
partes,JOSE SILVA SOARES,brown,brown,0
partes,ROBSON DE OLIVEIRA FONZAR,default,default,0
partes,FABIO AUGUSTO DE OLIVEIRA BRASIL,yellow,yellow,0
partes,FEDERAÇÃO BRASIL DA ESPERANÇA (FE BRASIL) - ASSUNÇÃO DO PIAUÍ / PI,green,green,0
partes,JOVELINO SOARES DA SILVA,green,green,0
partes,ANEILDA MORAIS DE OLIVEIRA,brown,brown,0
partes,ALTAIR FERREIRA DA FONSECA,blue,blue,0
partes,SABRINA OLIVEIRA ALVES DE SOUSA,pink,pink,0
partes,GUSTAVO FIUZA RIBEIRO,gray,gray,0
partes,TSUKURU ISHIKAWA,blue,blue,0
partes,GUSTAVO FIUZA RIBEIRO / TSUKURU ISHIKAWA,pink,pink,0
partes,TABATA CLAUDIA AMARAL DE PONTES,green,green,0
partes,JOAO BATISTA DE ANDRADE,orange,orange,0
partes,TRIBUNAL REGIONAL ELEITORAL DE GOIÁS,green,green,0
partes,ADAO OLIVEIRA DA SILVA,yellow,yellow,0
partes,CELSO BERNARDI,gray,gray,0
partes,MARIA LUIZA DA SILVA PIMENTEL,red,red,0
partes,COLIGAÇÃO JUNTOS POR GURUPÁ,green,green,0
partes,MARIA IRACILDA DE ALMEIDA ALHO,green,green,0
partes,ROSELIO PUREZA DA SILVA,yellow,yellow,0
partes,Coligação Junto por Gurupá,red,red,0
partes,FABIANO CARIA,default,default,0
partes,JOSE EDUARDO BARBOSA COUTO,red,red,0
partes,TULIO BARBOSA CARIA,blue,blue,0
partes,FRANCISCO DE ASSIS PINHEIRO DE SOUSA,yellow,yellow,0
partes,JOSE RODRIGUES FILHO,pink,pink,0
partes,MARBISON FERREIRA GOMES,default,default,0
partes,MASAMY EDA,orange,orange,0
partes,BRENDA NATÁLIA MOREIRA LIMA,red,red,0
partes,ALISSON LUIZ MICOSKI,red,red,0
partes,DESEMBARGADOR JOSÉ FIRMO REIS SOUB,default,default,0
partes,EDUARDO DE CAMARGO ASSIS,red,red,0
partes,JOAO CARLOS ALVES DOS PASSOS,blue,blue,0
partes,FELISBERTO PAIVA CARVALHO,green,green,0
partes,GILLIANNO GILLES FERREIRA,brown,brown,0
partes,BRUNO DE CASTRO ENGLER FLORENCIO DE ALMEIDA,default,default,0
partes,FEDERAÇÃO BRASIL DA ESPERANÇA (FE BRASIL) - BELO HORIZONTE / MG,purple,purple,0
partes,GUILHERME CIRILO LEANDRO,blue,blue,0
partes,GUILHERME MORIYASU,default,default,0
partes,GUILHERME CIRILO LEANDRO / GUILHERME MORIYASU,green,green,0
partes,MUCIO SANTANA MARTINS,default,default,0
partes,COLIGAÇÃO JUNTOS POR TIANGUÁ,red,red,0
partes,JOAO LUCIANO SALES SILVA,default,default,0
partes,VALDINAR FERREIRA PONTES,pink,pink,0
partes,COLIGAÇÃO CAMINHANDO JUNTOS,default,default,0
partes,CRIANDO FUTURO,default,default,0
partes,JULIANO VASCONCELOS GONCALVES,red,red,0
partes,MARCOS FARIAS SOBRAL,blue,blue,0
partes,VALDERICO LUIZ DOS REIS JUNIOR,red,red,0
partes,JOSE MARIO DA SILVA JUNIOR,orange,orange,0
partes,DEVAIR HORACIO COELHO,purple,purple,0
partes,ELIZEU RODRIGUES VIEIRA,gray,gray,0
partes,REINALDO LUIZ DA SILVA,green,green,0
partes,COLIGAÇÃO AMOR PELA SERRA,blue,blue,0
partes,CARMEN MIRIAM DE AZEVEDO ALVES,gray,gray,0
partes,PAULO FERNANDO DE LIMA,green,green,0
partes,COLIGAÇÃO MINHA VIDA É CASCAVEL,yellow,yellow,0
partes,HENRIQUE ANTUNES MECABO,purple,purple,0
partes,LEONALDO PARANHOS DA SILVA,red,red,0
partes,RENATO DA SILVA,yellow,yellow,0
partes,RAIMUNDO GOMES PEREIRA,pink,pink,0
partes,FLORENTINO QUEIROZ DE AZEVEDO NETO,yellow,yellow,0
partes,FABIO NUNES DIAS,brown,brown,0
partes,EVALDO CAVALCANTI DA CRUZ NETO,orange,orange,0
partes,RENNIERI FELIX DE SENA,yellow,yellow,0
partes,FRANCISCO MARCOS ALVES DO NASCIMENTO,yellow,yellow,0
partes,MARIA BARBARA MENDES DA FONSECA,default,default,0
partes,VIRGILIO DE SALES PALMA JUNIOR,green,green,0
partes,ALMIR PEREIRA DA SILVA,orange,orange,0
partes,CARLOS HENRIQUE BIZERRA BARROS,gray,gray,0
partes,FRANCIVALDO BARBOSA PEREIRA,default,default,0
partes,MARCIO CESAR DA SILVA MELO,gray,gray,0
partes,MARILIA MOURA DE SALLES PUPO,default,default,0
partes,ALCIDES RIBEIRO FILHO,gray,gray,0
partes,COLIGAÇÃO A HORA É ESSA APARECIDA,brown,brown,0
partes,COLIGAÇÃO PARA APARECIDA SEGUIR AVANÇANDO,pink,pink,0
partes,LEANDRO VILELA VELLOSO,default,default,0
partes,MAX SANTOS DE MENEZES,red,red,0
partes,Coligação A Hora é Essa,purple,purple,0
partes,Aparecida,green,green,0
partes,MANUELA PEDREIRA RODRIGUES SILVA,default,default,0
partes,MARCELO PEDREIRA DE MENDONCA,orange,orange,0
