"Acao","De","Para"
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\SOUZA, Leonardo e CASTILHO, Rodrigo - O processo civil eleitoral (grifado, 2019).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\STRECK, Lenio Luiz - Recepções teóricas inadequadas em terrae brasilis.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Temas de Direito Eleitoral no Século XXI (2012).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teresa Vale\VALE, Teresa Cristina - Pré-história e história da Justiça Eleitoral.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\2009 - Juliana Koehler - Limiar entre direito e política (Habermas, Derrida, Benjamin).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\ABRAMOVAY, Pedro Vieira - Separação de Poderes e medidas provisórias - UnB 2010.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\ANDRADE, Igor Ascarelli - Liberalismo político e desigualdades em Rawls (dissertação UnB 2015).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\Dissertação Vitor Chaves 2008 - justiça social, reconhecimento e democracia.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\Divisão poderes jurisdição constitucional Ademar Barbosa (2016).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\DULTRA, Eneida Vinhaes Bello - Direitos das mulheres na Constituinte de 1933-1934 (tese UnB, 2018).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\SOUZA, Juliana Amorim - Direito, moral e democracia - Habermas e Apel - dissertação UnB 2006.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\Tese - Tradição e Modernidade Constitucional (2017).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\Tese doutorado 2017 - Vanja Grujić - Habermas e Carl Schmitt - UnB.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Teses e dissertações da UnB\ZATELLI, Gustavo - Hely Lopes Meirelles - notificação de banca de doutorado UnB (2022).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Uma breve historia dos Estados  - James West Davidson.mobi",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\VERBICARO, Loiane Prado - Política, ativismo e discricionariedade judicial - grifado.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\VIEIRA, Tarcísio - Transparência do processo eleitoral brasileiro (Estudos Eleitorais 2016).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Walter Costa Porto\Joaquim Nabuco Walter Costa Porto.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Walter Costa Porto\PORTO, Walter Costa - Dicionário do voto (grifado).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia de apoio\Walter Costa Porto\PORTO, Walter Costa - Rui Barbosa (Estudos Eleitorais 2016).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Bibliografia Doutorado - Departamento de Ciência Política.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\CORPO DOCENTE_PÓS-GRADUAÇÃO_USP.xlsx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Currículo Lattes - Maurício Chiaramonte (resumo).docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Currículo.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Decisão MS 32060-24.2011.4.01.3800 - UFMG Justiça Federal MG.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Defesa monografia recibo ata.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Dialética - Aprovação para publicação - 2022-08-31.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Dialética - proposta de revisão de livro - 2022-09-14.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Ementa Prof. Douglas - Filosofia Política e Direito Constitucional (UnB 2019).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Fichamento Barak-Erez - hermenêutica feminista e interpretação.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Fichamento Safatle e Butler - melancolia e poder apatia e mobilização.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Link Freedom House - Rise of Digital Authoritarianism (Freedom on the Net 2018).txt",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 10 - Velocidade e sociedade - Virilio e Rosa - Filosofia Política.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 11 - Karin van Marle - Law's time, particularity and slowness.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 11 - Michael Saward - Agency, design and slow democracy.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 11 - SCHEUERMAN, William - Liberal Democracy and the Empire of Speed.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 11 - Velocidade e Estado - sobre rapidez social e ritmo institucional.pptx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 12 - Cuidado e justiça - dependência e responsividade (Fraser e Gilligan).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 12 - Cuidado e justiça - Dependência e responsividade.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 13 - Cuidado e direito interpretação e mulheridades.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 14 - Cuidado e ubuntu - Ramose e Cornell.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 14 - Cuidado e ubuntu filosofia (2020).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 15 - Narrativas e direito - sobre verdades e ficções - bibliografia.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 15 - Narrativas e direito - verdades e ficções (UnB).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 2 - Melancolia e significações filosofia política.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 4 - Melancolia e ideologias - sobre esquerdas e direitas - bibliografia.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 4 - Melancolia e ideologias esquerdas e direitas - Filosofia Política.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 5 - Melancolia e racismo sobre lutas e apagamentos (Cheng, Flatley) - Filosofia.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 5 - Melancolia e racismo sobre lutas e apagamentos - Maurício.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 6 - Melancolia e colonialidade - NANDY e BONNETT (Filosofia Política).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 6 - Melancolia e colonialidade sobre futuro e passado.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 7 - Melancolia e Constituição - Ausências e (re)construções.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 7 - Melancolia e Constituição, Rosenfeld e identidade do sujeito constitucional.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 8 - Tempo e pluralidade - sobre superposições e sincronias - MACV.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 8 - Tempo e pluralidade superposições e sincronias.docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 9 - Tempo e direito - sobre continuidade e ruptura (Kay, Holmes, Postema).docx",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\Semana 9 - Tempos e direito - continuidade e ruptura (Kay, Holmes) - Maurício.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\BAINES_Beverley_et_al_Feminist_constitutionalism(desbloqueado-Smallpdf).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\BEKKER_Thino_The_reemergence_of_ubuntu(compactado-Smallpdf).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\BONNETT, Alastair - Left in the Past - radicalism and politics of nostalgia.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\BUTLER, Judith - A vida psíquica do poder teorias da sujeição.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\CHATTERJEE, Partha - La nación en tiempo heterogéneo.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\CHENG, Anne Anlin - The Melancholy of Race.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Constitutional Chrononomy - Richard S. Kay.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\CORNELL_Drucilla_Law_and_revolution_in_South_Africa(desbloqueado-Smallpdf).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\CRARY, Jonathan - 24-7 - Capitalismo tardio e os fins do sono.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\CRIMP, Douglas - Mourning and Militancy (October, 1989).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\DUARTE e QUEIROZ - A Revolução Haitiana e o Atlântico Negro - constitucionalismo.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Eng e Kazanjian - Loss the politics of mourning.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\FABIAN_Johannes_O_tempo_e_o_outro_emergente(compactado-Smallpdf).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\FLATLEY, Jonathan - Affective Mapping - melancholia and politics of modernism.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\FRASER, Nancy - Iustitia interrupta - reflexões críticas pós-socialistas.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\GILLIGAN, Carol - La ética del cuidado (compactado).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Legal Fictions in Theory and Practice - Geoffrey Samuel.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Lei tempo particularidade lentidão Karin van Marle.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\LEVIT_Nancy_et_al_Feminist_legal_theory(desbloqueado-Smallpdf).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\MARLE, Karin van - Law's Time, Particularity and Slowness (2003).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\MAUS, Ingeborg - Judiciário como superego da sociedade.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Moreira et al - o constitucionalismo da falta no Brasil - Rev A&C nº 70-2017.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Métodos jurídicos feministas Bartlett.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\NANDY, Ashis - The Intimate Enemy (Filosofia Política e Direito Constitucional).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\NIETO GARRIDO e MARTÍN DELGADO - Derecho administrativo europeo en el Tratado.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\O Direito Administrativo na jurisprudência do STF e do STJ.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\OST François - O tempo do direito.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Posiciones críticas Douglas Crimp.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\POSTEMA, Gerald - Melody and Law - Mindfulness of Time.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Precompromiso y la Paradoja de la Democracia - Stephen Holmes.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\RAMOSE, Mogobe - A filosofia do ubuntu e ubuntu como filosofia.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\ROSA, Hartmut - Aceleración social - consecuencias éticas y políticas (2011).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\ROSENFELD, Michel - A identidade do sujeito constitucional.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\SANCHEZ-PARGA, José - Discursos retrovolucionarios - Ecuador Debate.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\SAWARD, Michael - Agency, design and 'slow democracy' (Time & Society, 2015).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\SAWARD, Michael - Agency, design and slow democracy (Time & Society, 2015).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\Saward, Michael - agência, design e democracia lenta (tradução).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\SCHEUERMAN, William - Liberal Democracy and the Empire of Speed (2001).pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\SCHEUERMAN, William - Liberal Democracy and the Empire of Speed - 2001.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\SCHRAM, Sanford - The return of ordinary capitalism.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\TRAVERSO, Enzo - A melancolia de esquerda - marxismo, história e memória.pdf",""
"Lixeira","C:\Users\mauri\OneDrive\Documentos\05 - Jurídico e trabalho\TSE\ONE DRIVE\Documentos\TESE\Disciplinas (créditos)\FILOSOFIA POLÍTICA E DIREITO CONSTITUCIONAL\TEXTOS\TRONTO, Joan C. - Caring Democracy - Markets, Equality and Justice.pdf",""
