"Acao","De","Para"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\FAP - JOE MERENCIANO.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\FAP - JOE MERENCIANO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Identidade (RG).pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Identidade (RG).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Infojud - Joe Merenciano.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Infojud - Joe Merenciano.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Julgamento.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Julgamento.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Licenciamento.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Licenciamento.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Parecer de cancelamento de multa.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Parecer de cancelamento de multa.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Pedido de reconsideração JARI 1.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Pedido de reconsideração JARI 1.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Petição informa fato novo 1.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Petição informa fato novo 1.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Prescrições no dia.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Prescrições no dia.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Processo CETRAN.txt","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Processo CETRAN.txt"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Processo Crime - JOE MERENCIANO.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Processo Crime - JOE MERENCIANO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Processo cível - JOE MERENCIANO (1).pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Processo cível - JOE MERENCIANO (1).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Processo cível - JOE MERENCIANO (2).pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Processo cível - JOE MERENCIANO (2).pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Processo trabalhista - JOE MERENCIANO.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Processo trabalhista - JOE MERENCIANO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\protocolos solicitação senhaweb.pdf","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\protocolos solicitação senhaweb.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 1.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 1.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 2.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 2.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 3.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 3.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 4.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 4.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 5.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 5.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 6.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 6.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 7.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 7.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 8.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 8.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso Carol 9.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso Carol 9.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 1 (2).docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 1 (2).docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 1.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 1.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 2.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 2.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 2.docx (2).docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 2.docx (2).docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 3.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 3.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 3.docx (2).docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 3.docx (2).docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 4.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 4.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 4.docx (2).docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 4.docx (2).docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 5.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 5.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 6.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 6.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\HRV Clone\Recurso JARI Carol 7.docx","C:\Users\mauri\OneDrive\Documentos\08 - Veículos\HRV Clone\Recurso JARI Carol 7.docx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2011\1. Declaração 2011.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2011\1. Declaração 2011.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2011\Declaração IR - Planos de Previdência Privada.doc","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2011\Declaração IR - Planos de Previdência Privada.doc"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2011\IRPF 2012 - 02533258113 - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2011\IRPF 2012 - 02533258113 - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2012\025.332.581-13-IRPF-2013-2012-origi-imagem-recibo.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2012\025.332.581-13-IRPF-2013-2012-origi-imagem-recibo.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2012\02533258113-IRPF-2013-2012-origi-imagem-declaracao.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2012\02533258113-IRPF-2013-2012-origi-imagem-declaracao.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2012\02533258113-IRPF-A-2013-2012-ORIGI.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2012\02533258113-IRPF-A-2013-2012-ORIGI.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2012\02533258113-IRPF-A-2013-2012-ORIGI.REC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2012\02533258113-IRPF-A-2013-2012-ORIGI.REC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2012\1. Declaração 2012.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2012\1. Declaração 2012.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\02533258113-IRPF-A-2014-2013-ORIGI.DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\02533258113-IRPF-A-2014-2013-ORIGI.DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\02533258113-IRPF-A-2014-2013-ORIGI.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\02533258113-IRPF-A-2014-2013-ORIGI.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\02533258113-IRPF-A-2014-2013-ORIGI.REC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\02533258113-IRPF-A-2014-2013-ORIGI.REC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\02533258113-IRPF-A-2015-2014-ORIGI.dec","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\02533258113-IRPF-A-2015-2014-ORIGI.dec"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\02533258113-LEAO-2014-2014-COPIA-SEG.BAK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\02533258113-LEAO-2014-2014-COPIA-SEG.BAK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\02533258113-LEAO-2014-2014-COPIA-SEG.DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\02533258113-LEAO-2014-2014-COPIA-SEG.DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\02533258113-LEAO-2014-2014-EXPORTA-IRPF2015.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\02533258113-LEAO-2014-2014-EXPORTA-IRPF2015.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\1. Declaração 2013.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\1. Declaração 2013.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\11161825800-IRPF-A-2014-2013-ORIGI.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\11161825800-IRPF-A-2014-2013-ORIGI.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\11161825800-IRPF-A-2014-2013-ORIGI.REC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\11161825800-IRPF-A-2014-2013-ORIGI.REC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\76951006768-IRPF-A-2014-2013-ORIGI.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\76951006768-IRPF-A-2014-2013-ORIGI.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\76951006768-IRPF-A-2014-2013-ORIGI.REC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\76951006768-IRPF-A-2014-2013-ORIGI.REC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF.BAK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF.BAK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF.RAK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF.RAK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF_INICIAL.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\76951006768-IRPF-A-2014-2013-RETIF_INICIAL.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\comprovante BB - IR2014.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\comprovante BB - IR2014.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\IR - MAURÍCIO - recibo.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\IR - MAURÍCIO - recibo.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\IR - MAURÍCIO.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\IR - MAURÍCIO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\IRPF-2014-2013-imagem-recibo.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\IRPF-2014-2013-imagem-recibo.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\IRPF2014 - 1.4.lnk","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\IRPF2014 - 1.4.lnk"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\IRPF2014 - Declaração de Ajuste Anual, Final de Espólio e Saída Definitiva do País.lnk","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\IRPF2014 - Declaração de Ajuste Anual, Final de Espólio e Saída Definitiva do País.lnk"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\IRPF2014win32v1.2.exe","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\IRPF2014win32v1.2.exe"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\IRPF2014win32v1.4.exe","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\IRPF2014win32v1.4.exe"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2013\Receitanet 1.04 .lnk","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2013\Receitanet 1.04 .lnk"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-IRPF-A-2016-2015-ORIGI.DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-IRPF-A-2016-2015-ORIGI.DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (1).DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (1).DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (2).BAK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (2).BAK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (3).DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (3).DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (4).DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-LEAO-2015-2015-COPIA-SEG (4).DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-LEAO-2015-2015-EXPORTA-IRPF2016 (1).DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-LEAO-2015-2015-EXPORTA-IRPF2016 (1).DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-LEAO-2015-2015-EXPORTA-IRPF2016 (3).DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-LEAO-2015-2015-EXPORTA-IRPF2016 (3).DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\02533258113-LEAO-2015-2015-EXPORTA-IRPF2016.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\02533258113-LEAO-2015-2015-EXPORTA-IRPF2016.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\1. Declaração IRPF 2014.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\1. Declaração IRPF 2014.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Certidão negativa CNPJ - Relatório complementar.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Certidão negativa CNPJ - Relatório complementar.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Certidão negativa CNPJ - Relatório de Situação Fiscal.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Certidão negativa CNPJ - Relatório de Situação Fiscal.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Certidão negativa CNPJ - TABELIONATO DE PROTESTO DE TÍTULO.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Certidão negativa CNPJ - TABELIONATO DE PROTESTO DE TÍTULO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Certidão negativa CPF - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Certidão negativa CPF - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Certidão negativa CPF - Relatório de Situação Fiscal.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Certidão negativa CPF - Relatório de Situação Fiscal.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\CNPJ - RFB - Informações apresentadas em DIRF.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\CNPJ - RFB - Informações apresentadas em DIRF.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\CNPJ saldo conta CEF 31_12_2015.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\CNPJ saldo conta CEF 31_12_2015.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\CNPJ saldo fundo de investimento BB 31_12_2015.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\CNPJ saldo fundo de investimento BB 31_12_2015.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\CNPJ saldo fundo de investimento CEF 31_12_2015.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\CNPJ saldo fundo de investimento CEF 31_12_2015.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Comprovante anual de rendimentos BRADESCO.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Comprovante anual de rendimentos BRADESCO.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\CPF - RFB - Informações apresentadas em DIRF.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\CPF - RFB - Informações apresentadas em DIRF.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Diferença a maior IRPF 2015 - restituído no ajuste anual.xlsx","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Diferença a maior IRPF 2015 - restituído no ajuste anual.xlsx"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\DIMOB_Aluguéis_despesas efetivadas em 2015.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\DIMOB_Aluguéis_despesas efetivadas em 2015.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\FIPE_Polo Sedan_DEZ2015.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\FIPE_Polo Sedan_DEZ2015.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\OAB Saúde_Despesas efetivadas em 2015.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\OAB Saúde_Despesas efetivadas em 2015.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\Pedido PRL - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\Pedido PRL - MAURÍCIO AUGUSTO CHIARAMONTE VIEIRA.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\PLR_ECT_Declaração de rendimentos.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\PLR_ECT_Declaração de rendimentos.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2014\POSTALIS_ Previdência complementar_Despesas efetivadas em 2015.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2014\POSTALIS_ Previdência complementar_Despesas efetivadas em 2015.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2015\02533258113-LEAO-2016-2016-COPIA-SEG.DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2015\02533258113-LEAO-2016-2016-COPIA-SEG.DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2015\DECLARAÇÃO - 02533258113-IRPF-2016-2015-origi-imagem-declaracao.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2015\DECLARAÇÃO - 02533258113-IRPF-2016-2015-origi-imagem-declaracao.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2015\RECIBO - 02533258113-IRPF-2016-2015-origi-imagem-recibo.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2015\RECIBO - 02533258113-IRPF-2016-2015-origi-imagem-recibo.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\02533258113-IRPF-A-2017-2016-ORIGI.BAK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\02533258113-IRPF-A-2017-2016-ORIGI.BAK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\02533258113-IRPF-A-2017-2016-ORIGI.DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\02533258113-IRPF-A-2017-2016-ORIGI.DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\02533258113-LEAO-2016-2016-COPIA-SEG.DBK","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\02533258113-LEAO-2016-2016-COPIA-SEG.DBK"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\02533258113-LEAO-2016-2016-EXPORTA-IRPF2017.DEC","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\02533258113-LEAO-2016-2016-EXPORTA-IRPF2017.DEC"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\1.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\1.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\10.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\10.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\11.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\11.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\2.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\2.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\3.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\3.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\4.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\4.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\5.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\5.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\6.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\6.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\7.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\7.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\8.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\8.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\9.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\9.pdf"
"Mover","C:\Users\mauri\OneDrive\Cofre Pessoal\IRPF\2016\Comprovante de Pgto - DARF - 29 01 16.pdf","C:\Users\mauri\OneDrive\Documentos\03 - Financeiro\IRPF\2016\Comprovante de Pgto - DARF - 29 01 16.pdf"
