page_id,page_url,numero_processo,problematic_columns,classe_before,classe_after,relator_before,relator_after,ramo_before,ramo_after,informativo_before,informativo_after,subramo_before,subramo_after,notes,llm_used
30d72195-5c64-800f-857c-f4a505174c03,https://www.notion.so/Pedido-de-cola-o-de-grau-e-expedi-o-de-diploma-antecipados-diante-de-conclus-o-curricular-e-aprova-30d721955c64800f857cf4a505174c03,1001065-95.2017.4.01.3801,relator(a),ReeNec,,Des. João Batista Moreira,João Batista Moreira,Direito Administrativo,,510,,"Direito Educacional, Direito Público",,,0
30d72195-5c64-800f-ab9c-f83ea64f8f7f,https://www.notion.so/Atua-o-opinativa-de-assessor-jur-dico-em-licita-o-e-necessidade-de-prova-de-dolo-para-configura-o-30d721955c64800fab9cf83ea64f8f7f,1001115-83.2020.4.01.4200,relator(a),RSE,,Des. Ney Bello,Ney Bello,Direito Penal,,522,,"Direito Penal Substantivo, Processo Penal",,,0
30d72195-5c64-800f-b1cb-ddf6c324dfe7,https://www.notion.so/Responsabilidade-objetiva-de-institui-o-financeira-por-saque-fraudulento-de-FGTS-em-rela-o-de-cons-30d721955c64800fb1cbddf6c324dfe7,0000634-97.2015.4.01.3300,relator(a),Ap,,Des. Daniele Maranhão,Daniele Maranhão,Direito Civil,,586,,"Responsabilidade Civil, Direito do Consumidor",,,0
30d72195-5c64-8010-9f6b-de7a1948d848,https://www.notion.so/Servidor-p-blico-concursado-nomeado-para-cargo-de-n-vel-m-dio-que-exerceu-fun-o-diversa-de-desenhis-30d721955c6480109f6bde7a1948d848,0014834-65.2009.4.01.3900,relator(a),ReeNec,,Des. Gustavo Soares Amorim,Gustavo Soares Amorim,Direito Administrativo,,602,,"Servidor Público, Responsabilidade Civil do Estado",,,0
30d72195-5c64-8010-b0d7-de3ffe51eacf,https://www.notion.so/Pens-o-por-morte-destinada-a-filho-maior-inv-lido-com-invalidez-preexistente-comprovada-como-depende-30d721955c648010b0d7de3ffe51eacf,1001072-44.2017.4.01.0000,relator(a),AI,,Des. Rafael Paulo,Rafael Paulo,Direito Previdenciário,,581,,"Seguridade Social, Benefícios Previdenciários",,,0
30d72195-5c64-8010-b405-ce8bce44b58b,https://www.notion.so/Improbidade-administrativa-em-face-de-procurador-municipal-por-parecer-opinativo-em-licita-o-discu-30d721955c648010b405ce8bce44b58b,1027568-08.2020.4.01.0000,relator(a),AI,,Des. Néviton Guedes,Néviton Guedes,Direito Público,,568,,"Direito Administrativo, Direito Processual Civil",,,0
30d72195-5c64-8010-bb10-e4376245b5b2,https://www.notion.so/Repeti-o-de-ind-bito-do-imposto-de-renda-sobre-complementa-o-de-aposentadoria-e-aplica-o-da-metod-30d721955c648010bb10e4376245b5b2,0001887-14.2015.4.01.3400,relator(a),Ap,,Des. Novély Vilanova,Novély Vilanova,Direito Tributário,,545,,"Direito Tributário Substantivo, Processo Tributário",,,0
30d72195-5c64-8011-9188-d6ad756271a3,https://www.notion.so/Compet-ncia-origin-ria-do-STF-em-a-es-de-magistrado-sobre-licen-a-pr-mio-e-controv-rsia-sobre-decli-30d721955c6480119188d6ad756271a3,0070873-98.2016.4.01.0000,relator(a),AI,,Des. Wilson Alves de Souza,Wilson Alves de Souza,Direito Administrativo,,555,,"Servidores Públicos, Processo Administrativo Disciplinar",,,0
30d72195-5c64-8012-8885-eaa8afb4aef6,https://www.notion.so/Incid-ncia-de-honor-rios-advocat-cios-na-fase-de-cumprimento-de-senten-a-contra-a-Fazenda-P-blica-po-30d721955c6480128885eaa8afb4aef6,1016019-69.2018.4.01.0000,relator(a),Ap,,Des. Francisco Neves da Cunha,Francisco Neves da Cunha,Processual Civil,,512,,"Processo de Execução, Honorários Advocatícios",,,0
30d72195-5c64-8012-9864-dc5465a45d5b,https://www.notion.so/Incid-ncia-de-contribui-o-previdenci-ria-sobre-o-ter-o-constitucional-de-f-rias-por-sua-natureza-sa-30d721955c6480129864dc5465a45d5b,0004721-13.2013.4.01.3803,relator(a),ApReeNec,,Des. Novély Vilanova,Novély Vilanova,Direito Previdenciário,,536,,"Seguridade Social, Direito Tributário Previdenciário",,,0
30d72195-5c64-8012-9bc3-c7e2f2512c5a,https://www.notion.so/Suspens-o-excepcional-de-parcelas-de-contratos-FIES-adimplentes-em-raz-o-do-estado-de-calamidade-p-b-30d721955c6480129bc3c7e2f2512c5a,1008026-41.2020.4.01.3803,relator(a),ReeNec,,Des. Carlos Augusto Pires Brandão,Carlos Augusto Pires Brandão,Direito Administrativo,,582,,"Direito Público, Direito Contratual Administrativo",,,0
30d72195-5c64-8012-b7e6-dd6960af1702,https://www.notion.so/Cola-o-de-grau-antecipada-para-concluintes-de-medicina-que-cumpriram-pelo-menos-75-da-carga-hor-ri-30d721955c648012b7e6dd6960af1702,1002348-11.2021.4.01.3803,relator(a),REO,,Des. Souza Prudente,Souza Prudente,Direito Administrativo,,589,,"Direito Educacional, Direito Sanitário",,,0
30d72195-5c64-8012-bb47-c047404cbe20,https://www.notion.so/Responsabilidade-penal-do-propriet-rio-de-farm-cia-pela-importa-o-e-comercializa-o-de-medicamentos-30d721955c648012bb47c047404cbe20,0001224-90.2010.4.01.3901,relator(a),Ap,,Des. Mônica Sifuentes,Mônica Sifuentes,Direito Penal,,510,,"Crimes contra a saúde pública, Responsabilidade penal da pessoa jurídica e do proprietário",,,0
30d72195-5c64-8012-bd1f-f78b4dce237a,https://www.notion.so/Obrigatoriedade-de-adapta-o-arquitet-nica-de-pr-dio-universit-rio-p-blico-para-assegurar-acessibili-30d721955c648012bd1ff78b4dce237a,1000559-97.2018.4.01.3700,relator(a),Ap,,Des. Carlos Augusto Pires Brandão,Carlos Augusto Pires Brandão,Direito Administrativo,,563,,"Direito Público, Direito da Pessoa com Deficiência",,,0
30d72195-5c64-8013-8fa8-fb2ef95aa1cc,https://www.notion.so/Ilegitimidade-ativa-do-adquirente-posterior-ao-desapossamento-administrativo-para-pleitear-indeniza--30d721955c6480138fa8fb2ef95aa1cc,0000268-11.2009.4.01.3804,relator(a),Ap,,Des. Mônica Sifuentes,Mônica Sifuentes,Direito Civil,,574,,"Direito de Propriedade, Direito Processual Civil",,,0
30d72195-5c64-8013-aac3-e589b28b31a3,https://www.notion.so/Extin-o-da-punibilidade-por-prescri-o-retroativa-em-face-da-inadmissibilidade-de-recursos-especial-30d721955c648013aac3e589b28b31a3,1022920-94.2021.4.01.3800,relator(a),AgExPe,,Des. Ney Bello,Ney Bello,Direito Penal,,573,,"Direito Processual Penal, Direito Penal Substantivo",,,0
30d72195-5c64-8013-af86-e896544bdc90,https://www.notion.so/Habilita-o-pessoal-de-todos-os-herdeiros-em-execu-o-para-levantamento-de-valores-sem-exig-ncia-de--30d721955c648013af86e896544bdc90,0026230-55.2016.4.01.0000,relator(a),AI,,Des. João Luiz de Sousa,João Luiz de Sousa,Direito Processual Civil,,510,,"Processo de Conhecimento, Execução",,,0
30d72195-5c64-8013-b52c-c4cf9938a806,https://www.notion.so/Incid-ncia-do-imposto-de-renda-sobre-rendimentos-de-trabalhador-portador-de-mol-stia-grave-que-perma-30d721955c648013b52cc4cf9938a806,1003685-85.2018.4.01.3400,relator(a),Ap,,Des. Kassio Marques,Kassio Marques,Direito Tributário,,535,,"Tributação de Pessoa Física, Isenções e Benefícios Fiscais",,,0
30d72195-5c64-8013-b7bc-e888d2906fbc,https://www.notion.so/Natureza-pessoal-da-Gratifica-o-de-Desempenho-do-IBGE-e-impossibilidade-de-extens-o-a-inativos-e-pe-30d721955c648013b7bce888d2906fbc,0033110-53.2013.4.01.3400,relator(a),Ap,,Des. Rafael Paulo,Rafael Paulo,Direito Administrativo,,585,,"Servidores Públicos, Direito Previdenciário",,,0
30d72195-5c64-8013-ba1d-e529f48cf63e,https://www.notion.so/Remo-o-de-servidor-p-blico-negada-por-n-o-atender-requisitos-do-art-36-III-da-Lei-8-112-1990-e-i-30d721955c648013ba1de529f48cf63e,0051050-60.2015.4.01.3400,relator(a),Ap,,Des. João Luiz de Sousa,João Luiz de Sousa,Direito Administrativo,,524,,"Servidores Públicos, Direito Constitucional",,,0
30d72195-5c64-8014-96c6-cb708383d9f5,https://www.notion.so/Exig-ncia-de-intima-o-pessoal-do-condenado-sobre-senten-a-condenat-ria-para-assegurar-ci-ncia-real--30d721955c64801496c6cb708383d9f5,1000424-88.2022.4.01.0000,relator(a),HC,,Des. Néviton Guedes,Néviton Guedes,Direito Penal,,600,,"Processo Penal, Direitos Fundamentais",,,0
30d72195-5c64-8015-81d1-d4a0d8af70a2,https://www.notion.so/Comprova-o-de-titula-o-por-ata-de-defesa-para-concess-o-de-gratifica-o-por-retribui-o-acad-mica--30d721955c64801581d1d4a0d8af70a2,0011892-75.2014.4.01.4000,relator(a),Ap,,Des. Daniel Paes Ribeiro,Daniel Paes Ribeiro,Direito Administrativo,,542,,"Direito Administrativo Disciplinar, Direito Administrativo Contratual",,,0
30d72195-5c64-8015-9b1d-d24c44a122b6,https://www.notion.so/Possibilidade-e-limites-do-bloqueio-de-ativos-via-BacenJud-sem-pr-via-cita-o-do-contribuinte-em-exe-30d721955c6480159b1dd24c44a122b6,1017731-94.2018.4.01.0000,relator(a),AI,,Des. Hercules Fajoses,Hercules Fajoses,Direito Processual,,550,,"Processo Civil, Processo Tributário",,,0
30d72195-5c64-8015-9c28-f197f14355ab,https://www.notion.so/Divulga-o-administrativa-de-nomes-em-atos-processuais-e-limites-da-responsabilidade-civil-estatal-p-30d721955c6480159c28f197f14355ab,0005914-28.2006.4.01.3700,relator(a),Ap,,Des. Jirair Aram Meguerian,Jirair Aram Meguerian,Direito Público,,542,,"Direito Administrativo, Direito Penal Processual",,,0
30d72195-5c64-8015-ade8-c6042961ed70,https://www.notion.so/Efeito-jur-dico-do-cadastro-de-reserva-em-concurso-p-blico-e-controv-rsia-sobre-aus-ncia-de-direito--30d721955c648015ade8c6042961ed70,1000536-02.2018.4.01.3200,relator(a),Ap,,Des. Daniele Maranhão,Daniele Maranhão,Direito Administrativo,,521,,"Direito Administrativo Sancionador, Direito Administrativo Contratual",,,0
30d72195-5c64-8015-ae89-f35089facb49,https://www.notion.so/Prescri-o-intercorrente-na-execu-o-fiscal-decorrente-da-ci-ncia-pela-Fazenda-P-blica-sobre-aus-nci-30d721955c648015ae89f35089facb49,1017231-33.2020.4.01.9999,relator(a),Ap,,Des. Hercules Fajoses,Hercules Fajoses,Direito Tributário,,542,,"Execução fiscal, Processual Civil",,,0
30d72195-5c64-8015-b629-cda7d09c16de,https://www.notion.so/Possibilidade-de-concess-o-de-novo-financiamento-estudantil-pelo-FIES-a-estudante-graduado-diante-de-30d721955c648015b629cda7d09c16de,0048343-22.2015.4.01.3400,relator(a),Ap,,Des. Daniele Maranhão,Daniele Maranhão,Direito Administrativo,,533,,"Direito Educacional, Direito Administrativo Sancionador",,,0
30d72195-5c64-8015-b68f-ea4bd91a1a21,https://www.notion.so/Crime-ambiental-por-lan-amento-de-subst-ncias-poluidoras-em-unidade-de-conserva-o-e-discuss-o-sobre-30d721955c648015b68fea4bd91a1a21,0002387-82.2013.4.01.3810,relator(a),Ap,,Des. Mônica Sifuentes,Mônica Sifuentes,Direito Penal,,552,,"Direito Ambiental, Processo Penal",,,0
30d72195-5c64-8015-b808-f6a537996056,https://www.notion.so/Transfer-ncia-ex-officio-de-dependente-de-servidor-p-blico-estadual-para-institui-o-de-ensino-n-o-c-30d721955c648015b808f6a537996056,1001831-36.2017.4.01.4000,relator(a),ApReeNec,,Des. Carlos Augusto Pires Brandão,Carlos Augusto Pires Brandão,Direito Administrativo,,562,,"Direito Educacional, Direito Administrativo Disciplinar",,,0
30d72195-5c64-8016-8fea-d49a81f36c51,https://www.notion.so/Impossibilidade-de-exigir-diploma-superior-em-jornalismo-para-candidatura-a-conselho-de-administra--30d721955c6480168fead49a81f36c51,1016930-66.2018.4.01.3400,relator(a),Ap,,Des. Souza Prudente,Souza Prudente,Direito Administrativo,,588,,"Direito Público, Direito Eleitoral Administrativo",,,0
30d72195-5c64-8016-9452-ff53c7c6ab76,https://www.notion.so/Desapropria-o-por-interesse-social-versus-dedu-o-de-indeniza-o-por-passivos-ambientais-do-im-vel--30d721955c6480169452ff53c7c6ab76,0046397-47.2013.4.01.3800,relator(a),Ap,,Des. Ney Bello,Ney Bello,Direito Administrativo,,572,,"Direito Urbanístico, Direito Ambiental",,,0
30d72195-5c64-8016-9618-ccc72606ea8d,https://www.notion.so/Cancelamento-de-matr-cula-por-heteroidentifica-o-em-vagas-por-autodeclara-o-quando-n-o-prevista-no-30d721955c6480169618ccc72606ea8d,1011675-14.2020.4.01.3803,relator(a),ApReeNec,,Des. Souza Prudente,Souza Prudente,Direito Administrativo,,578,,"Direito Educacional, Direito Constitucional",,,0
30d72195-5c64-8016-abce-db3572a6e19c,https://www.notion.so/Responsabilidade-solid-ria-da-Uni-o-da-ECT-e-do-INSS-pela-complementa-o-de-aposentadoria-de-empreg-30d721955c648016abcedb3572a6e19c,0010504-20.1998.4.01.3800,relator(a),ApReeNec,,Des. João Luiz de Sousa,João Luiz de Sousa,Direito Previdenciário,,573,,"Direito Administrativo, Direito Processual Civil",,,0
30d72195-5c64-8016-b087-e5c06623ca38,https://www.notion.so/Remo-o-a-pedido-de-servidor-por-motivo-de-sa-de-e-controv-rsia-sobre-exig-ncia-de-laudo-pericial-of-30d721955c648016b087e5c06623ca38,1040118-69.2019.4.01.0000,relator(a),AI,,Des. Jamil de Jesus Oliveira,Jamil de Jesus Oliveira,Direito Administrativo,,539,,"Serviço Público, Direitos e Deveres do Servidor",,,0
30d72195-5c64-8017-8064-d673f11ecdd9,https://www.notion.so/Afastamento-da-conex-o-entre-mandados-de-seguran-a-quando-o-pedido-de-libera-o-de-unidade-de-carga--30d721955c6480178064d673f11ecdd9,1016550-87.2020.4.01.0000,relator(a),CC,,Des. Gilda Sigmaringa Seixas,Gilda Sigmaringa Seixas,Direito Processual,,596,,"Processo Civil, Direito Administrativo",,,0
30d72195-5c64-8017-893f-d4f320d42f20,https://www.notion.so/Validade-da-elimina-o-de-candidato-em-concurso-p-blico-por-obesidade-sem-previs-o-legal-e-aus-ncia--30d721955c648017893fd4f320d42f20,1011839-92.2018.4.01.3400,relator(a),ApReeNec,,Des. Souza Prudente,Souza Prudente,Direito Administrativo,,538,,"Servidor Público, Direito Constitucional",,,0
30d72195-5c64-8017-9ddc-dddd6f0048f0,https://www.notion.so/Marco-inicial-da-corre-o-monet-ria-e-dos-juros-incidentes-sobre-a-multa-civil-na-Lei-de-Improbidade-30d721955c6480179ddcdddd6f0048f0,1030672-42.2019.4.01.0000,relator(a),AI,,Des. fed. Ney Bello,Ney Bello,Direito Administrativo,,528,,"Direito Administrativo Sancionador, Responsabilidade Civil do Estado",,,0
30d72195-5c64-8017-bc55-f9a9fb7aa6f3,https://www.notion.so/Responsabilidade-civil-contratual-em-contrato-de-m-tuo-com-garantia-pignorat-cia-sobre-joias-roubada-30d721955c648017bc55f9a9fb7aa6f3,0006914-82.2000.4.01.3600,relator(a),ApReeNec,,Des. Souza Prudente,Souza Prudente,Direito Civil,,579,,"Contratos, Responsabilidade Civil",,,0
30d72195-5c64-8018-8687-c9fe01739703,https://www.notion.so/Impossibilidade-de-mandado-de-seguran-a-como-suced-neo-recursal-contra-decis-o-judicial-em-processo--30d721955c6480188687c9fe01739703,1023351-19.2020.4.01.0000,relator(a),MS,,Des. Ângela Catão,Ângela Catão,Direito Público,,571,,"Processo Administrativo, Processo Civil",,,0
30d72195-5c64-8018-9220-d4be745b894d,https://www.notion.so/Validade-de-garantia-real-constitu-da-por-convivente-em-uni-o-est-vel-perante-aus-ncia-de-outorga-ux-30d721955c6480189220d4be745b894d,0033382-51.2016.4.01.3300,relator(a),Ap,,Des. federal,federal,Direito Civil,,547,,"Direito de Família, Direito das Coisas",,,0
30d72195-5c64-8018-953c-da3d35237cc2,https://www.notion.so/Sindic-ncia-de-vida-pregressa-em-concurso-para-agente-de-pol-cia-federal-visando-exclus-o-por-condut-30d721955c648018953cda3d35237cc2,0070693-04.2015.4.01.3400,relator(a),Ap,,Des. Daniel Paes Ribeiro,Daniel Paes Ribeiro,Direito Administrativo,,551,,"Serviço Público, Regime Disciplinar e Procedimentos Administrativos",,,0
30d72195-5c64-8018-b5d7-f462d8d30974,https://www.notion.so/Validade-da-vincula-o-do-Fundo-de-Participa-o-dos-Munic-pios-e-do-ICMS-como-garantia-de-empr-stimo-30d721955c648018b5d7f462d8d30974,1009132-80.2020.4.01.3304,relator(a),ReeNec,,Des. João Batista Moreira,João Batista Moreira,Direito Administrativo,,600,,"Direito Financeiro, Direito Municipal",,,0
30d72195-5c64-8019-9760-cbbe91d1bd74,https://www.notion.so/Resgate-de-t-tulos-da-d-vida-externa-emitidos-sob-Decreto-lei-6-019-1943-somente-no-exterior-na-moed-30d721955c6480199760cbbe91d1bd74,0036761-30.2012.4.01.3400,relator(a),Ap,,Des. Marcos Augusto de Sousa,Marcos Augusto de Sousa,Direito Administrativo,,537,,"Direito Financeiro, Processo Civil",,,0
30d72195-5c64-8019-a305-fdebfa69fad2,https://www.notion.so/Descumprimento-contratual-e-rescis-o-de-contrato-de-arrendamento-por-aus-ncias-tempor-rias-do-arrend-30d721955c648019a305fdebfa69fad2,0012428-40.2005.4.01.3600,relator(a),Ap,,Des. João Batista Moreira,João Batista Moreira,Direito Civil,,522,,"Direito Imobiliário, Direito Contratual",,,0
30d72195-5c64-801a-9076-f9d80a109237,https://www.notion.so/In-cio-do-prazo-prescricional-nas-cobran-as-de-anuidades-de-conselhos-profissionais-quando-o-cr-dito-30d721955c64801a9076f9d80a109237,0012097-94.2019.4.01.3300,relator(a),Ap,,Des. José Amilcar Machado,José Amilcar Machado,Direito Público,,551,,"Direito Tributário, Direito Administrativo",,,0
30d72195-5c64-801a-93ea-d4c61ba8aa42,https://www.notion.so/Alcance-da-isen-o-do-Imposto-de-Renda-Pessoa-F-sica-sobre-proventos-de-aposentadoria-e-limita-o-da-30d721955c64801a93ead4c61ba8aa42,1015627-61.2020.4.01.0000,relator(a),AI,,Des. Kassio Marques,Kassio Marques,Direito Tributário,,538,,"Direito Tributário Substantivo, Direito Tributário Processual",,,0
30d72195-5c64-801a-a5ce-c6f7996b246c,https://www.notion.so/Incid-ncia-do-Fundo-de-Participa-o-dos-Munic-pios-inaplicabilidade-da-desonera-o-do-IR-e-IPI-na-r-30d721955c64801aa5cec6f7996b246c,1006430-47.2018.4.01.3300,relator(a),ApReeNec,,Des. Jose Amilcar Machado,Jose Amilcar Machado,Direito Tributário,,554,,"Finanças Públicas, Tributação Municipal",,,0
30d72195-5c64-801b-883b-c8503c37c612,https://www.notion.so/Incid-ncia-da-Lei-13-463-2017-sobre-cancelamento-de-dep-sitos-banc-rios-e-exclus-o-quando-h-ordem-j-30d721955c64801b883bc8503c37c612,1015828-53.2020.4.01.0000,relator(a),AI,,Des. Gilda Sigmaringa Seixas,Gilda Sigmaringa Seixas,Direito Processual Civil,,539,,"Processo de Execução, Direito Financeiro",,,0
30d72195-5c64-801b-90ab-dd02ba322ef2,https://www.notion.so/Inconstitucionalidade-da-reserva-ou-destaque-de-parcelas-das-verbas-do-Fundef-para-pagamento-de-hono-30d721955c64801b90abdd02ba322ef2,1033692-75.2018.4.01.0000,relator(a),AI,,Des. José Amilcar Machado,José Amilcar Machado,Direito Público,,539,,"Direito Administrativo, Direito Tributário",,,0
30d72195-5c64-801b-a305-e51bb0ac8727,https://www.notion.so/Convers-o-em-pec-nia-de-licen-a-pr-mio-n-o-gozada-e-n-o-computada-em-dobro-e-prazo-prescricional-qui-30d721955c64801ba305e51bb0ac8727,0024763-70.2009.4.01.3400,relator(a),Ap,,Des. Ângela Catão,Ângela Catão,Direito Administrativo,,601,,"Servidores Públicos, Direito Previdenciário",,,0
30d72195-5c64-801c-8e29-ef8b05c4b02f,https://www.notion.so/Incid-ncia-de-contribui-o-previdenci-ria-sobre-parcelas-pagas-pelo-empregador-a-t-tulo-de-plano-de--30d721955c64801c8e29ef8b05c4b02f,1005745-15.2020.4.01.3803,relator(a),Ap,,Des. José Amilcar Machado,José Amilcar Machado,Direito Tributário,,577,,"Direito Previdenciário, Tributação de Contribuições Sociais",,,0
30d72195-5c64-801c-a2c2-d79bb55d550b,https://www.notion.so/Validade-de-ap-lice-de-seguro-garantia-sem-aceita-o-da-Fazenda-e-com-prazo-determinado-como-garanti-30d721955c64801ca2c2d79bb55d550b,1025697-40.2020.4.01.0000,relator(a),AI,,Des. Hercules Fajoses,Hercules Fajoses,Direito Administrativo,,576,,"Direito Tributário, Direito Processual Civil",,,0
30d72195-5c64-801c-bf43-cecdb72e69c2,https://www.notion.so/Falsifica-o-de-documento-p-blico-e-necessidade-de-prova-individualizada-da-autoria-para-condena-o--30d721955c64801cbf43cecdb72e69c2,0027160-71.2006.4.01.3800,relator(a),Ap,,Des. Néviton Guedes,Néviton Guedes,Direito Penal,,555,,"Direito Penal Substantivo, Direito Processual Penal",,,0
30d72195-5c64-801d-9be8-c2cde2d953c3,https://www.notion.so/Exclus-o-da-responsabilidade-civil-do-DNIT-por-culpa-exclusiva-de-menor-n-o-habilitado-que-trafegava-30d721955c64801d9be8c2cde2d953c3,0009059-23.2015.4.01.4300,relator(a),Ap,,Des. Daniel Paes Ribeiro,Daniel Paes Ribeiro,Direito Público,,545,,"Direito Administrativo, Direito Civil",,,0
30d72195-5c64-801d-a947-e20d54c0943a,https://www.notion.so/Possibilidade-de-penhora-de-cr-ditos-de-administradora-de-cart-es-sobre-faturamento-empresarial-com--30d721955c64801da947e20d54c0943a,0015945-66.2017.4.01.0000,relator(a),AI,,Des. Novély Vilanova,Novély Vilanova,Direito Processual Civil,,538,,"Processo de Execução, Direito Empresarial",,,0
30d72195-5c64-801d-b332-c7ecabba34c0,https://www.notion.so/Direito-tribut-rio-sobre-creditamento-presumido-de-IPI-incidente-sobre-insumos-isentos-sujeitos-a-30d721955c64801db332c7ecabba34c0,0006587-87.1998.4.01.3801,relator(a),ApReeNec,,Des. Francisco de Assis Betti,Francisco de Assis Betti,Direito Tributário,,534,,"Tributação indireta, Procedimento Tributário",,,0
30d72195-5c64-801d-b492-f877a24e49de,https://www.notion.so/Negativa-de-emiss-o-de-certid-o-de-regularidade-fiscal-frente-a-pagamento-comprovado-quando-erro-for-30d721955c64801db492f877a24e49de,0006596-95.2011.4.01.3800,relator(a),ApReeNec,,Des. Kassio Marques,Kassio Marques,Direito Tributário,,539,,"Execução fiscal, Processo Administrativo Fiscal",,,0
