"id","ordem_doc","arquivo_fonte","norma_id","norma_titulo","norma_nome_popular","macrogrupo","grupo_sumario","pagina_inicial","pagina_final","hierarquia_normativa","tipo_dispositivo","dispositivo","dispositivo_pai","artigo","paragrafo","inciso","alinea","item","texto_dispositivo","notas_texto","notas_json","qtd_notas","referencias_normativas","referencias_jurisprudenciais","referencias_sumulas","texto_rag","resumo_curto","palavras_chave","incluir_no_rag","chars","tokens_estimados"
"11","11","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","446","446","TÍTULO I - DISPOSIÇÕES PRELIMINARES","artigo","Art. 4º","","Art. 4º","","","","","Art. 4º Os filiados de um partido político têm iguais direitos e deveres.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: Art. 4º
Tipo: artigo
Hierarquia: TÍTULO I - DISPOSIÇÕES PRELIMINARES
Páginas: 446-446
Art. 4º Os filiados de um partido político têm iguais direitos e deveres.","Art. 4º Os filiados de um partido político têm iguais direitos e deveres.","setembro; titulo; disposicoes; preliminares; filiados; partido; politico; iguais; direitos; deveres","True","411","102"
"12","12","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","446","446","TÍTULO I - DISPOSIÇÕES PRELIMINARES","artigo","Art. 5º","","Art. 5º","","","","","Art. 5º A ação do partido tem caráter nacional e é exercida de acordo com seu estatuto e programa, sem subordinação a entidades ou governos estrangeiros.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: Art. 5º
Tipo: artigo
Hierarquia: TÍTULO I - DISPOSIÇÕES PRELIMINARES
Páginas: 446-446
Art. 5º A ação do partido tem caráter nacional e é exercida de acordo com seu estatuto e programa, sem subordinação a entidades ou governos estrangeiros.","Art. 5º A ação do partido tem caráter nacional e é exercida de acordo com seu estatuto e programa, sem subordinação a entidades ou governos estrangeiros.","setembro; titulo; disposicoes; preliminares; acao; partido; carater; nacional; exercida; acordo","True","491","122"
"13","13","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","446","446","TÍTULO I - DISPOSIÇÕES PRELIMINARES","artigo","Art. 6º","","Art. 6º","","","","","Art. 6º É vedado ao partido político ministrar instrução militar ou paramilitar, utilizar-se de organização da mesma natureza e adotar uniforme para seus membros.","CF/1988, art. 17, § 4º.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""CF/1988, art. 17, § 4º."", ""pagina_inicial"": 446, ""pagina_final"": 446}]","1","CF/1988, art. 17, § 4º","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: Art. 6º
Tipo: artigo
Hierarquia: TÍTULO I - DISPOSIÇÕES PRELIMINARES
Páginas: 446-446
Art. 6º É vedado ao partido político ministrar instrução militar ou paramilitar, utilizar-se de organização da mesma natureza e adotar uniforme para seus membros.
Notas vinculadas:
CF/1988, art. 17, § 4º.","Art. 6º É vedado ao partido político ministrar instrução militar ou paramilitar, utilizar-se de organização da mesma natureza e adotar uniforme para seus membros.","setembro; titulo; disposicoes; preliminares; vedado; partido; politico; ministrar; instrucao; militar","True","542","135"
"14","14","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","446","446","TÍTULO I - DISPOSIÇÕES PRELIMINARES","artigo","Art. 7º","","Art. 7º","","","","","Art. 7º O partido político, após adquirir personalidade jurídica na forma da lei civil, registra seu estatuto no Tribunal Superior Eleitoral.","CF/1988, art. 17, § 2º.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""CF/1988, art. 17, § 2º."", ""pagina_inicial"": 446, ""pagina_final"": 446}]","1","CF/1988, art. 17, § 2º","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: Art. 7º
Tipo: artigo
Hierarquia: TÍTULO I - DISPOSIÇÕES PRELIMINARES
Páginas: 446-446
Art. 7º O partido político, após adquirir personalidade jurídica na forma da lei civil, registra seu estatuto no Tribunal Superior Eleitoral.
Notas vinculadas:
CF/1988, art. 17, § 2º.","Art. 7º O partido político, após adquirir personalidade jurídica na forma da lei civil, registra seu estatuto no Tribunal Superior Eleitoral.","setembro; titulo; disposicoes; preliminares; partido; politico; apos; adquirir; personalidade; juridica","True","521","130"
"15","15","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","446","447","TÍTULO I - DISPOSIÇÕES PRELIMINARES","paragrafo","Art. 7º, §1º","Art. 7º","Art. 7º","§1º","","","","§ 1º Só é admitido o registro do estatuto de partido político que tenha caráter nacional, considerando-se como tal aquele que comprove, no período de dois anos, o apoiamento de eleitores não filiados a partido político, correspondente a, pelo menos, 0,5% (cinco décimos por cento) dos votos dados na última eleição geral para a Câmara dos Deputados, não computados os votos em branco e os nulos, distribuídos por um terço, ou mais, dos estados, com um mínimo de 0,1% (um décimo por cento) do eleitorado que haja votado em cada um deles.","Parágrafo 1º com redação dada pelo art. 3º da Lei n. 13.165/2015.
V. art. 13 da Lei n. 13.165/2015: não aplicação desse prazo aos pedidos protocolizados até a data de publicação desta lei.
V. art. 55 desta lei.
Res.-TSE n. 22553/2007: inadmissibilidade de encaminhamento de ficha de apoiamento de eleitores pela internet, tendo em vista a exigência contida no art. 9º, § 1º, da Lei n. 9.096/1995; Res.-TSE n. 22510/2007: impossibilidade de utilização de cédula de identidade em lugar do título eleitoral; Res.-TSE n. 21966/2004: “Partido político em processo de registro na Justiça Eleitoral tem direito de obter lista de eleitores, com os respectivos número do título e zona eleitoral”; Res.-TSE n. 21853/2004: consulta respondida sobre dados possíveis de inserção no formulário para coleta de assinaturas de apoiamento para a criação de partido político.
Ac.-TSE, de 9/2/2023, no RPP n. 060087288: “‘[...] não se conhece de pedido de registro de partido político quando não comprovado o quantitativo mínimo de apoiamento de eleitores dentro do prazo de dois anos contados de sua constituição civil’ [...]”.
Ac.-TSE, de 5/10/2017, no RPP n. 58354: a inovação trazida pela Lei n. 13.165/2015, no que alterou este parágrafo, não afastou o entendimento quanto à imprescindibilidade de que todos os requisitos legais para o registro do estatuto estejam atendidos na data do protocolo nesta Corte.
Ac.-TSE, de 11/5/2017, na Cta n. 38580: o prazo para a comprovação do apoiamento mínimo é contado a partir do registro no competente cartório do registro civil das pessoas jurídicas.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Parágrafo 1º com redação dada pelo art. 3º da Lei n. 13.165/2015."", ""pagina_inicial"": 447, ""pagina_final"": 447}, {""ordem"": 2, ""marcador"": ""ticado"", ""texto"": ""V. art. 13 da Lei n. 13.165/2015: não aplicação desse prazo aos pedidos protocolizados até a data de publicação desta lei."", ""pagina_inicial"": 447, ""pagina_final"": 447}, {""ordem"": 3, ""marcador"": ""quadrado"", ""texto"": ""V. art. 55 desta lei."", ""pagina_inicial"": 447, ""pagina_final"": 447}, {""ordem"": 4, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 22553/2007: inadmissibilidade de encaminhamento de ficha de apoiamento de eleitores pela internet, tendo em vista a exigência contida no art. 9º, § 1º, da Lei n. 9.096/1995; Res.-TSE n. 22510/2007: impossibilidade de utilização de cédula de identidade em lugar do título eleitoral; Res.-TSE n. 21966/2004: “Partido político em processo de registro na Justiça Eleitoral tem direito de obter lista de eleitores, com os respectivos número do título e zona eleitoral”; Res.-TSE n. 21853/2004: consulta respondida sobre dados possíveis de inserção no formulário para coleta de assinaturas de apoiamento para a criação de partido político."", ""pagina_inicial"": 447, ""pagina_final"": 447}, {""ordem"": 5, ""marcador"": ""quadrado"", ""texto"": ""Ac.-TSE, de 9/2/2023, no RPP n. 060087288: “‘[...] não se conhece de pedido de registro de partido político quando não comprovado o quantitativo mínimo de apoiamento de eleitores dentro do prazo de dois anos contados de sua constituição civil’ [...]”."", ""pagina_inicial"": 447, ""pagina_final"": 447}, {""ordem"": 6, ""marcador"": ""quadrado"", ""texto"": ""Ac.-TSE, de 5/10/2017, no RPP n. 58354: a inovação trazida pela Lei n. 13.165/2015, no que alterou este parágrafo, não afastou o entendimento quanto à imprescindibilidade de que todos os requisitos legais para o registro do estatuto estejam atendidos na data do protocolo nesta Corte."", ""pagina_inicial"": 447, ""pagina_final"": 447}, {""ordem"": 7, ""marcador"": ""quadrado"", ""texto"": ""Ac.-TSE, de 11/5/2017, na Cta n. 38580: o prazo para a comprovação do apoiamento mínimo é contado a partir do registro no competente cartório do registro civil das pessoas jurídicas."", ""pagina_inicial"": 447, ""pagina_final"": 447}]","7","Lei n. 13.165/2015; Lei n. 9.096/1995; Res.-TSE n. 22553/2007; Res.-TSE n. 22510/2007; Res.-TSE n. 21966/2004; Res.-TSE n. 21853/2004","Ac.-TSE, de 9/2/2023, no RPP n; Ac.-TSE, de 5/10/2017, no RPP n; Ac.-TSE, de 11/5/2017, na Cta n","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: Art. 7º, §1º
Tipo: paragrafo
Hierarquia: TÍTULO I - DISPOSIÇÕES PRELIMINARES
Dispositivo pai: Art. 7º
Páginas: 446-447
§ 1º Só é admitido o registro do estatuto de partido político que tenha caráter nacional, considerando-se como tal aquele que comprove, no período de dois anos, o apoiamento de eleitores não filiados a partido político, correspondente a, pelo menos, 0,5% (cinco décimos por cento) dos votos dados na última eleição geral para a Câmara dos Deputados, não computados os votos em branco e os nulos, distribuídos por um terço, ou mais, dos estados, com um mínimo de 0,1% (um décimo por cento) do eleitorado que haja votado em cada um deles.
Notas vinculadas:
Parágrafo 1º com redação dada pelo art. 3º da Lei n. 13.165/2015.
V. art. 13 da Lei n. 13.165/2015: não aplicação desse prazo aos pedidos protocolizados até a data de publicação desta lei.
V. art. 55 desta lei.
Res.-TSE n. 22553/2007: inadmissibilidade de encaminhamento de ficha de apoiamento de eleitores pela internet, tendo em vista a exigência contida no art. 9º, § 1º, da Lei n. 9.096/1995; Res.-TSE n. 22510/2007: impossibilidade de utilização de cédula de identidade em lugar do título eleitoral; Res.-TSE n. 21966/2004: “Partido político em processo de registro na Justiça Eleitoral tem direito de obter lista de eleitores, com os respectivos número do título e zona eleitoral”; Res.-TSE n. 21853/2004: consulta respondida sobre dados possíveis de inserção no formulário para coleta de assinaturas de apoiamento para a criação de partido político.
Ac.-TSE, de 9/2/2023, no RPP n. 060087288: “‘[...] não se conhece de pedido de registro de partido político quando não comprovado o quantitativo mínimo de apoiamento de eleitores dentro do prazo de dois anos contados de sua constituição civil’ [...]”.
Ac.-TSE, de 5/10/2017, no RPP n. 58354: a inovação trazida pela Lei n. 13.165/2015, no que alterou este parágrafo, não afastou o entendimento quanto à imprescindibilidade de que todos os requisitos legais para o registro do estatuto estejam atendidos na data do protocolo nesta Corte.
Ac.-TSE, de 11/5/2017, na Cta n. 38580: o prazo para a comprovação do apoiamento mínimo é contado a partir do registro no competente cartório do registro civil das pessoas jurídicas.","§ 1º Só é admitido o registro do estatuto de partido político que tenha caráter nacional, considerando-se como tal aquele que comprove, no período de dois anos, o apoiamento de eleitores não filiados a partido político, correspondente a...","registro; partido; politico; apoiamento; eleitores; titulo; minimo; prazo; eleitoral; estatuto","True","2502","625"
"16","16","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","447","447","TÍTULO I - DISPOSIÇÕES PRELIMINARES","paragrafo","Art. 7º, §2º","Art. 7º","Art. 7º","§2º","","","","§ 2º Só o partido que tenha registrado seu estatuto no Tribunal Superior Eleitoral pode participar do processo eleitoral, receber recursos do Fundo Partidário e ter acesso gratuito ao rádio e à televisão, nos termos fixados nesta lei.","Res.-TSE n. 22592/2007: o partido incorporador tem direito à percepção das cotas do Fundo Partidário devidas ao partido incorporado, anteriores à averbação do registro no TSE.
CF/1988, art. 17, § 3º.","[{""ordem"": 1, ""marcador"": ""ticado"", ""texto"": ""Res.-TSE n. 22592/2007: o partido incorporador tem direito à percepção das cotas do Fundo Partidário devidas ao partido incorporado, anteriores à averbação do registro no TSE."", ""pagina_inicial"": 447, ""pagina_final"": 447}, {""ordem"": 2, ""marcador"": ""quadrado"", ""texto"": ""CF/1988, art. 17, § 3º."", ""pagina_inicial"": 447, ""pagina_final"": 447}]","2","CF/1988, art. 17, § 3º; Res.-TSE n. 22592/2007","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: Art. 7º, §2º
Tipo: paragrafo
Hierarquia: TÍTULO I - DISPOSIÇÕES PRELIMINARES
Dispositivo pai: Art. 7º
Páginas: 447-447
§ 2º Só o partido que tenha registrado seu estatuto no Tribunal Superior Eleitoral pode participar do processo eleitoral, receber recursos do Fundo Partidário e ter acesso gratuito ao rádio e à televisão, nos termos fixados nesta lei.
Notas vinculadas:
Res.-TSE n. 22592/2007: o partido incorporador tem direito à percepção das cotas do Fundo Partidário devidas ao partido incorporado, anteriores à averbação do registro no TSE.
CF/1988, art. 17, § 3º.","§ 2º Só o partido que tenha registrado seu estatuto no Tribunal Superior Eleitoral pode participar do processo eleitoral, receber recursos do Fundo Partidário e ter acesso gratuito ao rádio e à televisão, nos termos fixados nesta lei.","partido; eleitoral; fundo; partidario; setembro; titulo; disposicoes; preliminares; tenha; registrado","True","823","205"
"17","17","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","447","447","TÍTULO I - DISPOSIÇÕES PRELIMINARES","paragrafo","Art. 7º, §3º","Art. 7º","Art. 7º","§3º","","","","§ 3º Somente o registro do estatuto do partido no Tribunal Superior Eleitoral assegura a exclusividade da sua denominação, sigla e símbolos, vedada a utilização, por outros partidos, de variações que venham a induzir a erro ou confusão.","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: Art. 7º, §3º
Tipo: paragrafo
Hierarquia: TÍTULO I - DISPOSIÇÕES PRELIMINARES
Dispositivo pai: Art. 7º
Páginas: 447-447
§ 3º Somente o registro do estatuto do partido no Tribunal Superior Eleitoral assegura a exclusividade da sua denominação, sigla e símbolos, vedada a utilização, por outros partidos, de variações que venham a induzir a erro ou confusão.","§ 3º Somente o registro do estatuto do partido no Tribunal Superior Eleitoral assegura a exclusividade da sua denominação, sigla e símbolos, vedada a utilização, por outros partidos, de variações que venham a induzir a erro ou confusão.","setembro; titulo; disposicoes; preliminares; somente; registro; estatuto; partido; tribunal; superior","True","607","151"
"18","18","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","447","447","TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO","estrutura","TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO","","Art. 7º","§3º","","","","TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO
Tipo: estrutura
Hierarquia: TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO
Páginas: 447-447
TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO","TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO","titulo; organizacao; funcionamento; setembro","True","425","106"
"19","19","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","447","447","TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO > DOS PARTIDOS POLÍTICOS","estrutura","DOS PARTIDOS POLÍTICOS","","Art. 7º","§3º","","","","DOS PARTIDOS POLÍTICOS","Res.-TSE n. 23571/2018: “Disciplina a criação, organização, fusão, incorporação e extinção de partidos políticos”.","[{""ordem"": 1, ""marcador"": ""quadrado"", ""texto"": ""Res.-TSE n. 23571/2018: “Disciplina a criação, organização, fusão, incorporação e extinção de partidos políticos”."", ""pagina_inicial"": 447, ""pagina_final"": 447}]","1","Res.-TSE n. 23571/2018","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: DOS PARTIDOS POLÍTICOS
Tipo: estrutura
Hierarquia: TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO > DOS PARTIDOS POLÍTICOS
Páginas: 447-447
DOS PARTIDOS POLÍTICOS
Notas vinculadas:
Res.-TSE n. 23571/2018: “Disciplina a criação, organização, fusão, incorporação e extinção de partidos políticos”.","DOS PARTIDOS POLÍTICOS","partidos; politicos; organizacao; setembro; titulo; funcionamento; disciplina; criacao; fusao; incorporacao","True","543","135"
"20","20","Codigo_Eleitoral_2026_anotado.pdf","lei_9096_1995","Lei n. 9.096, de 19 de setembro de 1995","Lei dos Partidos Políticos","Lei dos Partidos Políticos","Lei dos Partidos Políticos","447","447","TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO > CAPÍTULO I - DA CRIAÇÃO E DO REGISTRO DOS","estrutura","CAPÍTULO I - DA CRIAÇÃO E DO REGISTRO DOS","","Art. 7º","§3º","","","","CAPÍTULO I - DA CRIAÇÃO E DO REGISTRO DOS","","[]","0","","","","Documento: Código Eleitoral Anotado e Legislação Complementar 2026
Norma: Lei n. 9.096, de 19 de setembro de 1995
Nome popular: Lei dos Partidos Políticos
Macrogrupo: Lei dos Partidos Políticos
Grupo do sumário: Lei dos Partidos Políticos
Dispositivo: CAPÍTULO I - DA CRIAÇÃO E DO REGISTRO DOS
Tipo: estrutura
Hierarquia: TÍTULO II - DA ORGANIZAÇÃO E FUNCIONAMENTO > CAPÍTULO I - DA CRIAÇÃO E DO REGISTRO DOS
Páginas: 447-447
CAPÍTULO I - DA CRIAÇÃO E DO REGISTRO DOS","CAPÍTULO I - DA CRIAÇÃO E DO REGISTRO DOS","capitulo; criacao; registro; setembro; titulo; organizacao; funcionamento","True","467","116"
