row_idx,ID,ramo,numero_processo,tipo_de_processo,relator,data_julgamento,match_stage,qtd_candidatos_total,link_1,link_2,link_3,hrefs_ordenados_todos
514,515,Apuração de votos e eleições extraordinárias,10746,Ac.,Min. Roberto Rosas,5/4/1989,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10045,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8132/processoClasse=RESPE/decisaoData=19890504,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10045 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8132/processoClasse=RESPE/decisaoData=19890504
517,518,Apuração de votos e eleições extraordinárias,6839,Ac.,Min. Aldir Passarinho,10/20/1987,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262
520,521,Apuração de votos e eleições extraordinárias,6846,Ac.,Min. Aldir Passarinho,6/25/1987,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6846/processoClasse=RESPE/decisaoData=19870625,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13903,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6846/processoClasse=RESPE/decisaoData=19870625 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13903
529,530,Apuração de votos e eleições extraordinárias,15237,REspe,Min. Edson Vidigal,3/24/1992,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15237/processoClasse=RESPE/decisaoData=19990525,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15082,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15237/processoClasse=RESPE/decisaoData=19990525 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15082
532,533,Apuração de votos e eleições extraordinárias,11569,Ac.,Min. Marco Aurélio,3/10/1992,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11569/processoClasse=RESPE/decisaoData=19940915,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10095,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11569/processoClasse=RESPE/decisaoData=19940915 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10095
552,553,Apuração de votos e eleições extraordinárias,74918,AgR-REspE,Min. Dias Toffoli,5/27/2014,C_processo,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=74918/processoClasse=RESPE/decisaoData=20140429,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49648,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=74918/processoClasse=RESPE/decisaoData=20140429 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49648
556,557,Apuração de votos e eleições extraordinárias,1029,MC,Min. Ellen Gracie,12/13/2001,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1029/processoClasse=MC/decisaoData=20011213,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3492,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1029/processoClasse=MC/decisaoData=20011213 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3492
566,567,Apuração de votos e eleições extraordinárias,27041,EDclREsp,Min. José Delgado,9/11/2007,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=27041/processoClasse=RESPE/decisaoData=20070911,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29047,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=27041/processoClasse=RESPE/decisaoData=20070911 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/29047
571,572,Apuração de votos e eleições extraordinárias,3527,AgRgMS,Min. Caputo Bastos,10/31/2006,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=3527/processoClasse=MS/decisaoData=20061031,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27501,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=3527/processoClasse=MS/decisaoData=20061031 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/27501
572,573,Apuração de votos e eleições extraordinárias,6588,AgRgAg,Min. Gerardo Grossi,2/27/2007,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6588/processoClasse=AG/decisaoData=20070227,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/28084,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6588/processoClasse=AG/decisaoData=20070227 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/28084
583,584,Apuração de votos e eleições extraordinárias,15026,REspe,Min. Costa Porto,5/6/1997,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15026/processoClasse=RESPE/decisaoData=19970506,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11300,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15026/processoClasse=RESPE/decisaoData=19970506 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/11300
586,587,Apuração de votos e eleições extraordinárias,74918,AgR-REspe,Min. Dias Toffoli,4/29/2014,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=74918/processoClasse=RESPE/decisaoData=20140429,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49648,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=74918/processoClasse=RESPE/decisaoData=20140429 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/49648
598,599,Apuração de votos e eleições extraordinárias,988,AAg,Min. Eduardo Ribeiro,12/15/1998,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=988/processoClasse=AG/decisaoData=19981215,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10627,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=988/processoClasse=AG/decisaoData=19981215 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10627
605,606,Apuração de votos e eleições extraordinárias,6839,Ac.,Min. Aldir Passarinho,10/20/1987,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262
613,614,Apuração de votos e eleições extraordinárias,8830,Ac.,Min. Aldir Passarinho,6/25/1987,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13903,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6846/processoClasse=RESPE/decisaoData=19870625,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13903 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6846/processoClasse=RESPE/decisaoData=19870625
614,615,Apuração de votos e eleições extraordinárias,6846,Rec.,Min. Aldir Passarinho,6/25/1987,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6846/processoClasse=RESPE/decisaoData=19870625,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13903,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6846/processoClasse=RESPE/decisaoData=19870625 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13903
625,626,Apuração de votos e eleições extraordinárias,11590,Rec.,Min. Flaquer Scartezzini,10/5/1993,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11590/processoClasse=RESPE/decisaoData=19931005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7575,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11590/processoClasse=RESPE/decisaoData=19931005 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/7575
629,630,Apuração de votos e eleições extraordinárias,12639,REspe,Min. Diniz de Andrada,12/5/1995,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8667/processoClasse=RESPE/decisaoData=19910924,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9293/processoClasse=AG/decisaoData=19910604,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=8667/processoClasse=RESPE/decisaoData=19910924 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=9293/processoClasse=AG/decisaoData=19910604
647,648,Apuração de votos e eleições extraordinárias,15178,REspe,Min. Edson Vidigal,5/30/2000,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15178/processoClasse=RESPE/decisaoData=20000530,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5796,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15178/processoClasse=RESPE/decisaoData=20000530 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5796
652,653,Apuração de votos e eleições extraordinárias,15751,AREspe,Min. Edson Vidigal,5/11/1999,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15751/processoClasse=RESPE/decisaoData=19990511,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10599,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15751/processoClasse=RESPE/decisaoData=19990511 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/10599
654,655,Apuração de votos e eleições extraordinárias,15178,REspe,Min. Edson Vidigal,5/30/2000,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15178/processoClasse=RESPE/decisaoData=20000530,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5796,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=15178/processoClasse=RESPE/decisaoData=20000530 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/5796
655,656,Apuração de votos e eleições extraordinárias,5668,Rec.,Min. José Guilherme Villela,8/30/1983,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5668/processoClasse=RESPE/decisaoData=19830830,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12294,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=5668/processoClasse=RESPE/decisaoData=19830830 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12294
703,704,Apuração de votos e eleições extraordinárias,9008,Ac.,Min. Aldir Passarinho,10/20/1987,B_contencao,3,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6866/processoClasse=RESPE/decisaoData=19871020,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6866/processoClasse=RESPE/decisaoData=19871020
704,705,Apuração de votos e eleições extraordinárias,9010,Ac.,Min. Aldir Passarinho,10/20/1987,B_contencao,3,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6866/processoClasse=RESPE/decisaoData=19871020,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/9262 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6839/processoClasse=RESPE/decisaoData=19871020 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6866/processoClasse=RESPE/decisaoData=19871020
720,721,Apuração de votos e eleições extraordinárias,14898,REspe,Min. Nilson Naves,9/25/1997,B_contencao,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=14898/processoClasse=RESPE/decisaoData=19970925,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13812,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=14898/processoClasse=RESPE/decisaoData=19970925 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13812
726,727,Apuração de votos e eleições extraordinárias,14898,REspe,Min. Nilson Naves,9/25/1997,A_exato,2,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=14898/processoClasse=RESPE/decisaoData=19970925,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13812,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=14898/processoClasse=RESPE/decisaoData=19970925 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/13812
728,729,Apuração de votos e eleições extraordinárias,13524,Ac.,Min. José Cândido,7/1/1993,B_contencao,4,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11381/processoClasse=RESPE/decisaoData=19930701,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11393/processoClasse=RESPE/decisaoData=19930629,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11447/processoClasse=AG/decisaoData=19940920,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11381/processoClasse=RESPE/decisaoData=19930701 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11393/processoClasse=RESPE/decisaoData=19930629 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11447/processoClasse=AG/decisaoData=19940920 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=729/processoClasse=AG/decisaoData=19970408
749,750,Apuração de votos e eleições extraordinárias,8757,Ac.,Min. Sérgio Dutra,4/30/1987,B_contencao,3,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6824/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6825/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6826/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6824/processoClasse=AG/decisaoData=19870430 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6825/processoClasse=AG/decisaoData=19870430 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6826/processoClasse=AG/decisaoData=19870430
751,752,Apuração de votos e eleições extraordinárias,8756,Ac.,Min. Sérgio Dutra,4/30/1987,B_contencao,3,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6824/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6825/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6826/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6824/processoClasse=AG/decisaoData=19870430 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6825/processoClasse=AG/decisaoData=19870430 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6826/processoClasse=AG/decisaoData=19870430
753,754,Apuração de votos e eleições extraordinárias,8758,Ac.,Min. Sérgio Dutra,4/30/1987,B_contencao,3,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6824/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6825/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6826/processoClasse=AG/decisaoData=19870430,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6824/processoClasse=AG/decisaoData=19870430 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6825/processoClasse=AG/decisaoData=19870430 | https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=6826/processoClasse=AG/decisaoData=19870430
