ID_novo,ramo,numero_processo,tipo_de_processo,relator,data_julgamento,link_1,fonte_html,texto_citacao_raw
26175,Propaganda eleitoral,57,Inst.,Min. Fernando Neves,3/21/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=57/processoClasse=INST_/decisaoData=20020321,local,"(Res. nº 21034 na Inst. nº 57, de 21.3.2002, rel. Min. Fernando Neves.)"
26176,Propaganda eleitoral,57,Inst,Min. Fernando Neves,4/23/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3166https:/sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=57/processoClasse=INST/decisaoData=20020423,local,"(Res. n o 21078 na Inst nº 57, de 23.4.2002, rel. Min. Fernando Neves.)"
26177,Propaganda eleitoral,57,Inst.,Min. Fernando Neves,4/23/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=57/processoClasse=INST/decisaoData=20020423,local,"(Res. nº 21072 na Inst. nº 57, de 23.4.2002, rel. Min. Fernando Neves.)"
26178,Propaganda eleitoral,60002957,Ac.,Min. Floriano de Azevedo Marques,11/13/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3482072,local,"(Ac. de 13/11/2025 no AgR-REspEl n. 060002957, rel. Min. Floriano de Azevedo Marques.)"
26179,Propaganda eleitoral,60005361,AREspE,Min. Floriano de Azevedo Marques,11/7/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479892,local,"(Ac. de 7/11/2025 no AgR-AREspE n. 060005361, rel. Min. Floriano de Azevedo Marques.)"
26180,Propaganda eleitoral,60005966,AREspE,Min. André Mendonça,10/23/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471764,local,"(Ac. de 23/10/2025 no AgR-AREspE n. 060005966, rel. Min. André Mendonça.)"
26181,Propaganda eleitoral,60006173,AREspE,Min. Nunes Marques,11/7/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481180,local,"(Ac. de 7/11/2025 no AgR-AREspE n. 060006173, rel. Min. Nunes Marques.)"
26182,Propaganda eleitoral,60008095,Ac.,Min. Estela Aranha,10/23/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3473757,local,"(Ac. de 23/10/2025 nos ED-REspEl n. 060008095, rel. Min. Estela Aranha.)"
26183,Propaganda eleitoral,60008440,AREspE,Min. Antonio Carlos Ferreira,10/9/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469638,local,"(Ac. de 9/10/2025 nos ED-AgR-AREspE n. 060008440, rel. Min. Antonio Carlos Ferreira.)"
26184,Propaganda eleitoral,60008637,AREspE,Min. Estela Aranha,10/23/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3473728,local,"(Ac. de 23/10/2025 no AgR-AREspE n. 060008637, rel. Min. Estela Aranha.)"
26185,Propaganda eleitoral,60009553,AREspE,Min. Nunes Marques,10/9/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469543,local,"(Ac. de 9/10/2025 no AgR-AREspE n. 060009553, rel. Min. Nunes Marques.)"
26186,Propaganda eleitoral,60013195,AREspE,Min. Floriano de Azevedo Marques,10/9/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469645,local,"(Ac. de 9/10/2025 no AgR-AREspE n. 060013195, rel. Min. Floriano de Azevedo Marques.)"
26187,Propaganda eleitoral,60014340,AREspE,Min. André Mendonça,11/13/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3478883,local,"(Ac. de 13/11/2025 no AgR-AREspE n. 060014340, rel. Min. André Mendonça.)"
26188,Propaganda eleitoral,60014889,Ac.,Min. Floriano de Azevedo Marques,4/23/2024,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3311010,local,"(Ac. de 23/4/2024 no AgR-REspEl n. 060014889, rel. Min. Floriano de Azevedo Marques.)"
26189,Propaganda eleitoral,60014969,Ac.,Min. Floriano de Azevedo Marques,11/24/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3483695,local,"(Ac. de 24/11/2025 no AgR-REspEl n. 060014969, rel. Min. Floriano de Azevedo Marques.)"
26190,Propaganda eleitoral,60019813,AREspE,Min. Floriano de Azevedo Marques,11/13/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3482308,local,"(Ac. de 13/11/2025 no AgR-AREspE n. 060019813, rel. Min. Floriano de Azevedo Marques.)"
26191,Propaganda eleitoral,60024317,AREspE,Min. Isabel Gallotti,10/30/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3475429,local,"(Ac. de 30/10/2025 no AgR-AREspE n. 060024317, rel. Min. Isabel Gallotti.)"
26192,Propaganda eleitoral,60024584,Ac.,Min. Estela Aranha,11/7/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3480272,local,"(Ac. de 7/11/2025 no AgR-REspEl n. 060024584, rel. Min. Estela Aranha.)"
26193,Propaganda eleitoral,60027210,AREspE,Min. Estela Aranha,10/23/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3474139,local,"(Ac. de 23/10/2025 no AgR-AREspE n. 060027210, rel. Min. Estela Aranha.)"
26194,Propaganda eleitoral,60029665,Ac.,Min. Antonio Carlos Ferreira,10/9/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469448,local,"(Ac. de 9/10/2025 no AgR-REspEl n. 060029665, rel. Min. Antonio Carlos Ferreira.)"
26195,Propaganda eleitoral,60034317,AREspE,Min. Antonio Carlos Ferreira,10/2/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469540,local,"(Ac. de 2/10/2025 no AgR-AREspE n. 060034317, rel. Min. Antonio Carlos Ferreira.)"
26196,Propaganda eleitoral,60035765,AREspE,Min. Floriano de Azevedo Marques,10/16/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471003,local,"(Ac. de 16/10/2025 no AgR-AREspE n. 060035765, rel. Min. Floriano de Azevedo Marques.)"
26197,Propaganda eleitoral,60036146,AREspE,Min. Floriano de Azevedo Marques,10/9/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3469562,local,"(Ac. de 9/10/2025 no AgR-AREspE n. 060036146, rel. Min. Floriano de Azevedo Marques.)"
26198,Propaganda eleitoral,60042545,AREspE,Min. André Mendonça,12/4/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3487729,local,"(Ac. de 4/12/2025 no AgR-AREspE n. 060042545, rel. Min. André Mendonça.)"
26199,Propaganda eleitoral,60043104,AREspE,Min. André Ramos Tavares,9/8/2023,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3276385,local,"(Ac. de 8.9.2023 no AgR-AREspE nº 060043104, rel. Min. André Ramos Tavares.)"
26200,Propaganda eleitoral,60044285,AREspE,Min. André Mendonça,10/16/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471018,local,"(Ac. de 16/10/2025 no AgR-AREspE n. 060044285, rel. Min. André Mendonça.)"
26201,Propaganda eleitoral,60045538,AREspE,Min. Isabel Gallotti,10/30/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3475040,local,"(Ac. de 30/10/2025 no AgR-AREspE n. 060045538, rel. Min. Isabel Gallotti.)"
26202,Propaganda eleitoral,60045623,Ac.,Min. Estela Aranha,11/28/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3485623,local,"(Ac. de 28/11/2025 no AgR-REspEl n. 060045623, rel. Min. Estela Aranha.)"
26203,Propaganda eleitoral,60048518,AREspE,Min. André Mendonça,10/21/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471888,local,"(Ac. de 21/10/2025 no AgR-AREspE n. 060048518, rel. Min. André Mendonça.)"
26204,Propaganda eleitoral,60049130,AREspE,Min. André Mendonça,11/6/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479310,local,"(Ac. de 6/11/2025 no AgR-AREspE n. 060049130, rel. Min. André Mendonça.)"
26205,Propaganda eleitoral,60049435,AREspE,Min. Antonio Carlos Ferreira,11/7/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3479309,local,"(Ac. de 7/11/2025 no AgR-AREspE n. 060049435, rel. Min. Antonio Carlos Ferreira.)"
26206,Propaganda eleitoral,60050576,AREspE,Min. André Mendonça,11/13/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481181,local,"(Ac. de 13/11/2025 no AgR-AREspE n. 060050576, rel. Min. André Mendonça.)"
26207,Propaganda eleitoral,60055590,AREspE,Min. Floriano de Azevedo Marques,11/13/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481892,local,"(Ac. de 13/11/2025 no AgR-AREspE n. 060055590, rel. Min. Floriano de Azevedo Marques.)"
26208,Propaganda eleitoral,60055867,Ac.,Min. Isabel Gallotti,10/16/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3471648,local,"(Ac. de 16/10/2025 no AgR-REspEl n. 060055867, rel. Min. Isabel Gallotti.)"
26209,Propaganda eleitoral,60073392,AREspE,Min. Nunes Marques,12/4/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3486910,local,"(Ac. de 4/12/2025 no AgR-AREspE n. 060073392, rel. Min. Nunes Marques.)"
26210,Propaganda eleitoral,60073709,Ac.,Min. Nunes Marques,12/4/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3486882,local,"(Ac. de 4/12/2025 no AgR-REspEl n. 060073709, rel. Min. Nunes Marques.)"
26211,Propaganda eleitoral,60105478,Ac.,Min. Nunes Marques,11/13/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3481800,local,"(Ac. de 13/11/2025 no AgR-REspEI n. 060105478, rel. Min. Nunes Marques.)"
26212,Propaganda eleitoral,60146190,AREspE,Min. André Mendonça,10/30/2025,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3475034,local,"(Ac. de 30/10/2025 no AgR-AREspE n. 060146190, rel. Min. André Mendonça.)"
26213,Propaganda eleitoral,60190542,Ac.,"Min. Benedito Gonçalves, red",4/25/2024,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/3349268,local,"(Ac. de 25/4/2024 no REspEI n. 060190542, rel. Min. Benedito Gonçalves, red. designado Min. Alexandre de Moraes.)"
26214,Propaganda eleitoral,630,Cta,Min. Eduardo Alckmin,5/16/2000,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=630/processoClasse=CTA/decisaoData=20000516,local,"(Res. n o 20624 na Cta nº 630, de 16.5.2000, rel. Min. Eduardo Alckmin;"
26215,Propaganda eleitoral,636,Cta,Min. Eduardo Alckmin,5/18/2000,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=636/processoClasse=CTA/decisaoData=20000518,local,"Res. n o 20629 na Cta nº 636, de 18.5.2000, rel. Min. Eduardo Alckmin.)"
26216,Propaganda eleitoral,66,Inst,Min. Fernando Neves,9/20/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=66/processoClasse=INST/decisaoData=20020920,local,"(Res. nº 21219 na Inst nº 66, de 20.9.2002, rel. Min. Fernando Neves.)"
26217,Propaganda eleitoral,66,Inst,Min. Fernando Neves,9/23/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=66/processoClasse=INST/decisaoData=20020923,local,"(Res. nº 21220 na Inst nº 66, de 23.9.2002, rel. Min. Fernando Neves.)"
26218,Propaganda eleitoral,66,Inst.,Min. Fernando Neves,9/23/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1407,local,"(Res. n o 21220 na Inst. nº 66, de 23.9.2002, rel. Min. Fernando Neves.)"
26219,Propaganda eleitoral,660,Pet,Min. Eduardo Alckmin,9/16/1998,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=660/processoClasse=PET/decisaoData=19980916,local,"(Res. n o 20362 na Pet nº 660, de 16.9.98, rel. Min. Eduardo Alckmin.)"
26220,Propaganda eleitoral,698,Cta,Min. Fernando Neves,6/19/2001,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=698/processoClasse=CTA/decisaoData=20010619,local,"(Res. nº 20816 na Cta nº 698, de 19.6.2001, rel. Min. Fernando Neves.)"
26221,Propaganda eleitoral,714,Cta,Min. Luiz Carlos Madeira,10/9/2001,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=714/processoClasse=CTA/decisaoData=20011009,local,"(Res. nº 20891 na Cta nº 714, de 9.10.2001, rel. Min. Luiz Carlos Madeira.)"
26222,Propaganda eleitoral,796,Cta,Min. Fernando Neves,6/4/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=796/processoClasse=CTA/decisaoData=20020604,local,"(Res. nº 21111 na Cta 796, de 4.6.2002, rel. Min. Fernando Neves.)"
26223,Propaganda eleitoral,799,Cta,Min. Sepúlveda Pertence,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=799/processoClasse=CTA/decisaoData=20020701,local,"(Res. nº 21148 na Cta nº 799, de 1º.7.2002, rel. Min. Sepúlveda Pertence.)"
26224,Propaganda eleitoral,803,Cta,Min. Sálvio de Figueiredo,6/27/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=803/processoClasse=CTA/decisaoData=20020627,local,"(Res. nº 21141 na Cta nº 803 , de 27.6.2002, rel. Min. Sálvio de Figueiredo.)"
26225,Propaganda eleitoral,804,Cta,Min. Sepúlveda Pertence,8/8/2002,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/1275,local,"(Res. nº 21173 na Cta nº 804, de 8.8.2002, rel. Min. Sepúlveda Pertence.)"
26226,Propaganda eleitoral,906,Cta,Min. Carlos Velloso,10/21/2003,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=906/processoClasse=CTA/decisaoData=20031021,live,"(Res. n o 21541 na Cta nº 906, de 21.10.2003, rel. Min. Carlos Velloso.)"
26227,Propaganda eleitoral,9474,Cta,Min. Francisco Rezek,9/20/1988,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/15764,local,"(Res. nº 14613 na Cta nº 9474, de 20.9.88, rel. Min. Francisco Rezek.)"
26228,Propaganda eleitoral,983,Cta,Min. Luiz Carlos Madeira,2/17/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=983/processoClasse=CTA/decisaoData=20040217,local,"(Res. nº 21626 na Cta nº 983, de 17.2.2004, rel. Min. Luiz Carlos Madeira.)"
26229,Registro de candidato,10046,RESPE,Min. Sepúlveda Pertence,9/24/1992,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=10046/processoClasse=RESPE/decisaoData=19920924,local,"(Ac. de 24.9.92 no RESPE nº 12735, rel. Min. Sepúlveda Pertence.)"
26230,Registro de candidato,1022,Cta,Min. Fernando Neves,3/30/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1022/processoClasse=CTA/decisaoData=20040330,local,"(Res. nº 21697 na Cta nº 1022, de 30.3.2004, rel. Min. Fernando Neves.)"
26231,Registro de candidato,1027,Cta,Min. Gomes de Barros,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1027/processoClasse=CTA/decisaoData=20040601,local,"(Res. nº 21788 na Cta nº 1027, de 1º.6.2004, rel. Min.Gomes de Barros.)"
26232,Registro de candidato,1037,Cta,Min. Luiz Carlos Madeira,4/27/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1037/processoClasse=CTA/decisaoData=20040427,local,"(Res. nº 21729 na Cta nº 1037, de 27.4.2004, rel. Min. Luiz Carlos Madeira.)"
26233,Registro de candidato,1041,Cta,Min. Fernando Neves,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1041/processoClasse=CTA/decisaoData=20040701,local,"(Res. nº 21852 na Cta nº 1041, de 1º.7.2004, rel. Min. Fernando Neves.)"
26234,Registro de candidato,11151,REspe,Min. Pedro Acioli,8/16/1990,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=11151/processoClasse=RP/decisaoData=19900529,local,"(Ac. nº 11151 no REspe nº 8804, de 16.8.90, rel. Min. Pedro Acioli.)"
26235,Registro de candidato,12140,Ac.,Min. Hugo Gueiros,12/17/1991,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12937,local,"(Ac. nº 12140 no HC nº 163, de 17.12.91, rel. Min. Hugo Gueiros.)"
26236,Registro de candidato,12400,Pet,Min. Sepúlveda Pertence,2/11/1992,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/12878,local,"(Res. nº 17839 na Pet nº 12400, de 11.2.92, rel. Min. Sepúlveda Pertence.)"
26237,Registro de candidato,124154,PA,Min. Aldir Passarinho Junior,,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=124154/processoClasse=PA/decisaoData=20100601,local,"(Res. nº 23272 no PA nº 124154, de 1º.6.2010, rel. Min. Aldir Passarinho Junior.)"
26238,Registro de candidato,1421,Cta,Min. José Delgado,6/19/2007,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1421/processoClasse=CTA/decisaoData=20070619,local,"(Res. nº 22556 na Cta nº 1421, de 19.6.2007, rel. Min. José Delgado;"
26239,Registro de candidato,1425,Cta,Min. Caputo Bastos,6/19/2007,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1425/processoClasse=CTA/decisaoData=20070619,local,"(Res. nº 22557 na Cta nº1425, de 19.6.2007, rel. Min. Caputo Bastos.)"
26240,Registro de candidato,1551,Pet,Min. Sepúlveda Pertence,10/26/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1551/processoClasse=PET/decisaoData=20041026,local,"(Res. nº 21945 na Pet nº 1551, de 26.10.2004, rel. Min. Sepúlveda Pertence;"
26241,Registro de candidato,1552,Cta,Min. Ari Pargendler,5/27/2008,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/30330,local,"(Res. nº 22810 na Cta nº 1552, de 27.5.2008, rel. Min. Ari Pargendler.)"
26242,Registro de candidato,1577,Pet,Min. Francisco Peçanha Martins,3/10/2005,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1577/processoClasse=PET/decisaoData=20050310,local,"(Res. nº 22001 na Pet nº 1577, de 10.3.2005, rel. Min. Francisco Peçanha Martins.)"
26243,Registro de candidato,1744,Cta,Min. Cármen Lúcia,3/23/2010,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=1744/processoClasse=CTA/decisaoData=20100323,local,"(Res. nº 23228 na Cta nº 1744, de 23.3.2010, rel. Min. Cármen Lúcia.)"
26244,Registro de candidato,17717,PA,Min. Eduardo Ribeiro,9/15/1998,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=17717/processoClasse=PA/decisaoData=19980915,local,"(Res. nº 20361 no PA nº 17717, de 15.9.98, rel. Min. Eduardo Ribeiro.)"
26245,Registro de candidato,19218,PA,Min. Francisco Peçanha Martins,6/24/2004,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19218/processoClasse=PA/decisaoData=20040624,local,"(Res. nº 21848 no PA nº 19218, de 24.6.2004, rel. Min. Francisco Peçanha Martins.)"
26246,Registro de candidato,19552,PA,Min. José Delgado,6/30/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=19552/processoClasse=PA/decisaoData=20060630,local,"(Res. nº 22286 no PA nº 19552, de 30.6.2006, rel. Min. José Delgado.)"
26247,Registro de candidato,20153,PA,Min. Cármen Lúcia,10/20/2009,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=20153/processoClasse=PA/decisaoData=20091020,local,"(Res. nº 23167 no PA nº 20153, de 20.10.2009, rel. Min. Cármen Lúcia.)"
26248,Registro de candidato,20159,PA,"Min. Felix Fischer, red",12/19/2008,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=20159/processoClasse=PA/decisaoData=20081219,local,"(Res. nº 22992 no PA nº 20159, de 19.12.2008, rel. Min. Felix Fischer, red. designado Min. Eliana Calmon.)"
26249,Registro de candidato,22322,Res.,Min. Gerardo Grossi,8/3/2006,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/25841,local,"(Res. nº 22322 no RCPr nº 139, de 3.8.2006, rel. Min. Gerardo Grossi.)"
26250,Registro de candidato,31743,Cta,Min. Marcelo Ribeiro,3/23/2010,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=31743/processoClasse=CTA/decisaoData=20100323,local,"(Res. nº 23230 na Cta nº 31743, de 23.3.2010, rel. Min. Marcelo Ribeiro.)"
26251,Registro de candidato,365,Cta,Min. Nilson Naves,12/9/1997,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=365/processoClasse=CTA/decisaoData=19971209,local,"(Res. nº 20046 na Cta nº 365, de 9.12.97, rel. Min. Nilson Naves.)"
26252,Registro de candidato,386,Cta,Min. Costa Porto,12/18/1997,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=386/processoClasse=CTA/decisaoData=19971218,local,"(Res. nº 20085 na Cta nº 386, de 18.12.97, rel. Min. Costa Porto.)"
26253,Registro de candidato,418,Cta,Min. Eduardo Alckmin,3/26/1998,https://sjur-servicos.tse.jus.br/sjur-servicos/rest/download/pdf/tribunal=TSE/processoNumero=418/processoClasse=CTA/decisaoData=19980326,local,"(Res. nº 20141 na Cta nº 418, de 26.3.98, rel. Min. Eduardo Alckmin.)"
